GEOID,CAT,HH,MOVE_OUT,MOVE_IN,MOVE_WITHIN,MOVE_IN_RATE,MOVE_OUT_RATE,MOVE_WITHIN_RATE
06037700300,very_low,345,28,31,1,0.0898550724637681,0.0811594202898551,0.00289855072463768
06037700400,high,9420,961,883,85,0.0937367303609342,0.102016985138004,0.00902335456475584
06037700400,low,5205,598,456,36,0.0876080691642651,0.114889529298751,0.0069164265129683
06037700400,middle,9117,1020,954,68,0.104639684106614,0.111878907535373,0.00745859383569157
06037700400,very_low,1024,80,81,9,0.0791015625,0.078125,0.0087890625
06037700501,high,7614,796,787,57,0.103362227475703,0.104544260572629,0.00748620961386919
06037700501,low,1754,196,222,10,0.126567844925884,0.111744583808438,0.00570125427594071
06037700501,middle,5375,624,627,27,0.116651162790698,0.116093023255814,0.00502325581395349
06037700501,very_low,460,32,51,4,0.110869565217391,0.0695652173913044,0.00869565217391304
06037700502,high,11739,1163,1209,91,0.102990033222591,0.0990714711644944,0.00775193798449612
06037700502,low,1815,164,177,13,0.0975206611570248,0.0903581267217631,0.00716253443526171
06037700502,middle,6075,742,642,49,0.105679012345679,0.122139917695473,0.00806584362139918
06037700502,very_low,217,11,19,1,0.0875576036866359,0.0506912442396313,0.00460829493087558
06037700600,high,1808,120,160,18,0.0884955752212389,0.0663716814159292,0.00995575221238938
06037700600,low,4,0,0,0,0,0,0
06037700600,middle,6,0,0,0,0,0,0
06037700600,very_low,3,0,0,0,0,0,0
06037700700,high,2028,75,111,10,0.0547337278106509,0.0369822485207101,0.00493096646942801
06037700700,low,0,0,0,0,,,
06037700700,middle,108,0,0,0,0,0,0
06037700700,very_low,0,0,0,0,,,
06037700801,high,14187,1007,1062,93,0.0748572636921125,0.0709804750828223,0.0065552971029816
06037700801,low,2497,110,158,14,0.0632759311173408,0.0440528634361234,0.00560672807368843
06037700801,middle,5373,432,418,46,0.0777963893541783,0.0804020100502513,0.00856132514423972
06037700801,very_low,3342,17,101,9,0.0302214242968282,0.00508677438659485,0.00269299820466786
06037700802,high,11673,1108,1080,60,0.0925212027756361,0.0949199006253748,0.00514006682086867
06037700802,low,532,45,58,2,0.109022556390977,0.0845864661654135,0.0037593984962406
06037700802,middle,3471,330,381,25,0.109766637856526,0.0950734658599827,0.00720253529242293
06037700802,very_low,256,12,34,2,0.1328125,0.046875,0.0078125
06037700901,high,10499,750,761,44,0.0724830936279646,0.0714353747975998,0.00419087532145919
06037700901,low,151,13,20,0,0.132450331125828,0.0860927152317881,0
06037700901,middle,1700,127,140,10,0.0823529411764706,0.0747058823529412,0.00588235294117647
06037700901,very_low,14,1,3,0,0.214285714285714,0.0714285714285714,0
06037700902,high,21614,1945,1818,206,0.0841121495327103,0.0899879707596928,0.00953085962801888
06037700902,low,886,55,65,13,0.0733634311512415,0.0620767494356659,0.0146726862302483
06037700902,middle,5350,474,485,61,0.0906542056074766,0.0885981308411215,0.0114018691588785
06037700902,very_low,367,12,43,2,0.11716621253406,0.0326975476839237,0.00544959128065395
06037701000,high,18390,1502,1524,225,0.0828711256117455,0.0816748232735182,0.0122349102773246
06037701000,low,114,4,10,1,0.087719298245614,0.0350877192982456,0.0087719298245614
06037701000,middle,1624,136,137,29,0.08435960591133,0.083743842364532,0.0178571428571429
06037701000,very_low,6,0,1,0,0.166666666666667,0,0
06037701100,high,295,8,20,0,0.0677966101694915,0.0271186440677966,0
06037701100,low,220,15,32,1,0.145454545454545,0.0681818181818182,0.00454545454545455
06037701100,middle,366,18,34,3,0.092896174863388,0.0491803278688525,0.00819672131147541
06037701100,very_low,477,26,55,0,0.115303983228512,0.0545073375262055,0
06037701201,high,2470,244,297,36,0.120242914979757,0.0987854251012146,0.0145748987854251
06037701201,low,0,0,0,0,,,
06037701201,middle,7,3,1,0,0.142857142857143,0.428571428571429,0
06037701201,very_low,0,0,0,0,,,
06037701202,high,10799,1309,1209,66,0.111954810630614,0.121214927308084,0.00611167700713029
06037701202,low,152,12,17,0,0.111842105263158,0.0789473684210526,0
06037701202,middle,1562,177,214,23,0.137003841229193,0.113316261203585,0.0147247119078105
06037701202,very_low,7,1,2,0,0.285714285714286,0.142857142857143,0
06037701302,high,13551,1569,1205,71,0.0889233266917571,0.115784812928935,0.00523946572208693
06037701302,low,1100,97,101,5,0.0918181818181818,0.0881818181818182,0.00454545454545455
06037701302,middle,7764,1026,932,65,0.120041215868109,0.132148377125193,0.00837197320968573
06037701302,very_low,530,15,36,1,0.0679245283018868,0.0283018867924528,0.00188679245283019
06037701304,high,15680,1535,1469,103,0.0936862244897959,0.0978954081632653,0.00656887755102041
06037701304,low,235,12,24,1,0.102127659574468,0.051063829787234,0.00425531914893617
06037701304,middle,955,95,98,7,0.10261780104712,0.0994764397905759,0.00732984293193717
06037701304,very_low,10,0,1,0,0.1,0,0
06037701402,high,14331,1513,1143,86,0.0797571697718233,0.105575326215896,0.0060009769032168
06037701402,low,5253,467,473,34,0.0900437845040929,0.0889015800494955,0.00647249190938511
06037701402,middle,11358,1228,996,79,0.0876914949815108,0.108117626342666,0.00695544990315196
06037701402,very_low,3175,257,246,17,0.0774803149606299,0.0809448818897638,0.00535433070866142
06037701501,high,14565,1551,1250,67,0.0858221764503948,0.10648815653965,0.00460006865774116
06037701501,low,2117,210,176,7,0.0831365139348134,0.0991969768540387,0.00330656589513462
06037701501,middle,5953,642,546,23,0.0917184612800269,0.107844784142449,0.00386359818578868
06037701501,very_low,101,5,5,1,0.0495049504950495,0.0495049504950495,0.0099009900990099
06037701502,high,5402,569,415,20,0.076823398741207,0.105331358756016,0.00370233246945576
06037701502,low,3464,411,381,16,0.109988452655889,0.11864896073903,0.0046189376443418
06037701502,middle,5959,751,506,16,0.0849135761033731,0.12602785702299,0.00268501426413828
06037701502,very_low,1045,105,89,3,0.0851674641148325,0.100478468899522,0.00287081339712919
06037701601,high,9081,810,882,43,0.0971258671952428,0.089197224975223,0.00473516132584517
06037701601,low,58,5,2,0,0.0344827586206897,0.0862068965517242,0
06037701601,middle,893,66,76,3,0.0851063829787234,0.0739081746920493,0.00335946248600224
06037701601,very_low,0,0,0,0,,,
06037701602,high,10442,998,972,36,0.0930856157824172,0.0955755602375024,0.00344761539934878
06037701602,low,1581,156,142,6,0.0898165717900063,0.0986717267552182,0.00379506641366224
06037701602,middle,5742,602,510,26,0.0888192267502612,0.104841518634622,0.00452803901079763
06037701602,very_low,60,4,7,0,0.116666666666667,0.0666666666666667,0
06037701701,high,5792,507,471,15,0.0813190607734807,0.0875345303867403,0.00258977900552486
06037701701,low,3099,280,243,7,0.0784123910939013,0.090351726363343,0.00225879315908358
06037701701,middle,4418,452,365,18,0.0826165685830693,0.102308736985061,0.00407424173834314
06037701701,very_low,1631,95,118,1,0.0723482526057633,0.0582464745554874,0.000613120784794605
06037701702,high,4166,412,367,20,0.0880940950552088,0.0988958233317331,0.00480076812289966
06037701702,low,3814,415,355,12,0.0930781331934976,0.108809648662821,0.00314630309386471
06037701702,middle,5094,586,447,20,0.0877502944640754,0.115037298782882,0.00392618767177071
06037701702,very_low,1207,79,95,3,0.0787075393537697,0.0654515327257664,0.00248550124275062
06037701801,high,3550,235,264,20,0.0743661971830986,0.0661971830985915,0.00563380281690141
06037701801,low,6134,587,469,14,0.0764590805347245,0.0956961199869579,0.00228236061297685
06037701801,middle,5040,386,359,18,0.0712301587301587,0.0765873015873016,0.00357142857142857
06037701801,very_low,6263,562,585,24,0.0934057161104902,0.0897333546223854,0.00383202937889191
06037701802,high,1840,145,125,16,0.0679347826086957,0.078804347826087,0.00869565217391304
06037701802,low,5649,588,535,26,0.0947070277925297,0.104089219330855,0.00460258452823509
06037701802,middle,3391,270,283,12,0.0834562076083751,0.0796225302270717,0.00353877912120318
06037701802,very_low,4752,402,368,21,0.0774410774410774,0.0845959595959596,0.00441919191919192
06037701902,high,1774,182,207,6,0.116685456595265,0.102593010146561,0.00338218714768884
06037701902,low,7035,952,748,55,0.106325515280739,0.135323383084577,0.007818052594172
06037701902,middle,3613,352,353,27,0.0977027401051757,0.0974259618045945,0.00747301411569333
06037701902,very_low,10861,1356,1415,107,0.130282662738238,0.124850382101096,0.00985176318939324
06037702002,high,14705,1538,1404,91,0.0954777286637198,0.104590275416525,0.00618837130227814
06037702002,low,2467,244,217,8,0.0879610863396838,0.0989055533036076,0.00324280502634779
06037702002,middle,7895,896,778,62,0.0985433818872704,0.113489550348322,0.00785307156428119
06037702002,very_low,658,54,62,2,0.0942249240121581,0.0820668693009119,0.00303951367781155
06037702102,high,16909,1536,1442,107,0.0852800283872494,0.0908391980602046,0.00632799101070436
06037702102,low,4097,444,405,27,0.0988528191359531,0.108371979497193,0.00659018794239688
06037702102,middle,7387,828,640,51,0.08663868958982,0.11208880465683,0.00690402057668878
06037702102,very_low,199,11,17,2,0.085427135678392,0.0552763819095477,0.0100502512562814
06037702201,high,9240,920,830,53,0.0898268398268398,0.0995670995670996,0.00573593073593074
06037702201,low,1585,139,132,8,0.0832807570977918,0.0876971608832807,0.00504731861198738
06037702201,middle,3652,358,332,16,0.0909090909090909,0.0980284775465498,0.00438116100766703
06037702201,very_low,144,22,16,0,0.111111111111111,0.152777777777778,0
06037702202,high,4576,434,425,17,0.0928758741258741,0.0948426573426574,0.00371503496503497
06037702202,low,1601,163,174,4,0.108682073703935,0.101811367895066,0.00249843847595253
06037702202,middle,2034,215,156,5,0.0766961651917404,0.105703048180924,0.00245821042281219
06037702202,very_low,241,17,13,0,0.053941908713693,0.0705394190871369,0
06037702300,high,9802,801,878,55,0.0895735564170577,0.0817180167312793,0.00561109977555601
06037702300,low,2647,232,248,8,0.0936909709104647,0.0876463921420476,0.00302228938420854
06037702300,middle,4659,413,467,25,0.100236102167847,0.0886456321098948,0.00536595836016313
06037702300,very_low,562,30,49,2,0.0871886120996441,0.0533807829181495,0.00355871886120996
06037702400,high,8531,837,1024,57,0.120032821474622,0.0981127652092369,0.0066815144766147
06037702400,low,1524,149,120,6,0.078740157480315,0.0977690288713911,0.00393700787401575
06037702400,middle,4240,418,412,23,0.0971698113207547,0.0985849056603774,0.00542452830188679
06037702400,very_low,368,37,50,4,0.135869565217391,0.10054347826087,0.0108695652173913
06037702501,high,8259,929,994,71,0.120353553698995,0.112483351495338,0.00859668240707108
06037702501,low,901,104,79,4,0.0876803551609323,0.11542730299667,0.00443951165371809
06037702501,middle,2014,268,195,7,0.0968222442899702,0.133068520357498,0.00347567030784508
06037702501,very_low,74,6,8,1,0.108108108108108,0.0810810810810811,0.0135135135135135
06037702502,high,3758,443,454,42,0.120808940926025,0.117881852048962,0.0111761575306014
06037702502,low,741,41,70,5,0.0944669365721997,0.0553306342780027,0.0067476383265857
06037702502,middle,1702,191,167,14,0.0981198589894242,0.112220916568743,0.0082256169212691
06037702502,very_low,227,8,22,1,0.0969162995594714,0.0352422907488987,0.00440528634361234
06037702600,high,4827,401,530,35,0.109799047027139,0.0830743733167599,0.00725088046405635
06037702600,low,512,34,24,1,0.046875,0.06640625,0.001953125
06037702600,middle,1130,105,100,1,0.0884955752212389,0.0929203539823009,0.000884955752212389
06037702600,very_low,146,7,3,0,0.0205479452054795,0.0479452054794521,0
06037702700,high,2389,254,354,11,0.148179154457932,0.106320636249477,0.0046044370029301
06037702700,low,20,2,0,0,0,0.1,0
06037702700,middle,384,37,28,1,0.0729166666666667,0.0963541666666667,0.00260416666666667
06037702700,very_low,0,0,0,0,,,
06037702801,high,7809,626,757,54,0.0969394288641311,0.0801639134332181,0.00691509796388782
06037702801,low,2689,250,238,19,0.0885087393082931,0.0929713648196356,0.0070658237262923
06037702801,middle,4275,333,337,22,0.0788304093567251,0.0778947368421053,0.00514619883040936
06037702801,very_low,574,26,58,2,0.101045296167247,0.0452961672473868,0.00348432055749129
06037702802,high,2849,250,258,13,0.0905580905580906,0.0877500877500878,0.00456300456300456
06037702802,low,776,75,67,3,0.086340206185567,0.0966494845360825,0.0038659793814433
06037702802,middle,1486,146,127,2,0.085464333781965,0.098250336473755,0.00134589502018843
06037702802,very_low,159,16,19,0,0.119496855345912,0.10062893081761,0
06037702803,high,2692,230,321,7,0.11924219910847,0.0854383358098068,0.00260029717682021
06037702803,low,1608,125,125,8,0.0777363184079602,0.0777363184079602,0.00497512437810945
06037702803,middle,2153,157,171,5,0.0794240594519275,0.0729215048769159,0.002322340919647
06037702803,very_low,1191,109,127,1,0.106633081444165,0.09151973131822,0.000839630562552477
06037702901,high,46940,6188,6375,952,0.135811674478057,0.131827865360034,0.0202812100553899
06037702901,low,487,53,91,16,0.186858316221766,0.108829568788501,0.0328542094455852
06037702901,middle,1422,154,307,47,0.215893108298172,0.108298171589311,0.0330520393811533
06037702901,very_low,237,20,42,5,0.177215189873418,0.0843881856540084,0.0210970464135021
06037703001,high,10480,1316,1192,153,0.113740458015267,0.125572519083969,0.0145992366412214
06037703001,low,591,50,57,9,0.0964467005076142,0.0846023688663283,0.0152284263959391
06037703001,middle,6259,739,672,91,0.107365393832881,0.118069979229909,0.0145390637482026
06037703001,very_low,654,22,34,3,0.0519877675840979,0.0336391437308868,0.00458715596330275
06037703002,high,6567,557,673,85,0.102482107507233,0.0848180295416476,0.012943505405817
06037703002,low,57,7,4,1,0.0701754385964912,0.12280701754386,0.0175438596491228
06037703002,middle,701,47,54,10,0.0770328102710414,0.0670470756062768,0.014265335235378
06037703002,very_low,8,0,0,0,0,0,0
06037703100,high,3003,180,295,32,0.0982350982350982,0.0599400599400599,0.0106560106560107
06037703100,low,1770,97,124,12,0.0700564971751413,0.0548022598870057,0.00677966101694915
06037703100,middle,2104,141,164,12,0.0779467680608365,0.0670152091254753,0.00570342205323194
06037703100,very_low,766,36,63,6,0.0822454308093995,0.0469973890339426,0.00783289817232376
06037703200,high,2585,179,261,25,0.100967117988395,0.0692456479690522,0.00967117988394584
06037703200,low,806,57,76,2,0.0942928039702233,0.0707196029776675,0.00248138957816377
06037703200,middle,1357,96,115,15,0.0847457627118644,0.0707442888725129,0.0110537951363301
06037703200,very_low,524,26,32,0,0.0610687022900763,0.049618320610687,0
06037800101,high,2221,177,282,7,0.126969833408375,0.0796938316073841,0.00315173345339937
06037800101,low,0,0,0,0,,,
06037800101,middle,56,5,3,0,0.0535714285714286,0.0892857142857143,0
06037800101,very_low,0,0,0,0,,,
06037800102,high,8867,866,1030,299,0.116161046577196,0.0976655012969437,0.033720536821924
06037800102,low,4,0,0,0,0,0,0
06037800102,middle,54,3,6,2,0.111111111111111,0.0555555555555556,0.037037037037037
06037800102,very_low,0,0,0,0,,,
06037800202,high,2825,213,350,55,0.123893805309735,0.0753982300884956,0.0194690265486726
06037800202,low,2,0,0,0,0,0,0
06037800202,middle,5,0,0,0,0,0,0
06037800202,very_low,0,0,0,0,,,
06037800203,high,5440,751,823,56,0.151286764705882,0.138051470588235,0.0102941176470588
06037800203,low,3,0,0,0,0,0,0
06037800203,middle,446,80,85,3,0.190582959641256,0.179372197309417,0.00672645739910314
06037800203,very_low,0,0,0,0,,,
06037800204,high,5119,384,564,40,0.110177769095526,0.0750146512990819,0.00781402617698769
06037800204,low,2,0,0,0,0,0,0
06037800204,middle,8,0,1,0,0.125,0,0
06037800204,very_low,0,0,0,0,,,
06037800324,high,3125,323,480,40,0.1536,0.10336,0.0128
06037800324,low,0,0,0,0,,,
06037800324,middle,14,2,1,0,0.0714285714285714,0.142857142857143,0
06037800324,very_low,0,0,0,0,,,
06037800325,high,2756,356,323,29,0.117198838896952,0.129172714078374,0.010522496371553
06037800325,low,5,0,0,0,0,0,0
06037800325,middle,72,8,3,2,0.0416666666666667,0.111111111111111,0.0277777777777778
06037800325,very_low,0,0,0,0,,,
06037800326,high,4723,564,599,42,0.126826169807326,0.119415625661656,0.00889265297480415
06037800326,low,108,16,25,1,0.231481481481482,0.148148148148148,0.00925925925925926
06037800326,middle,557,39,52,3,0.0933572710951526,0.0700179533213645,0.00538599640933573
06037800326,very_low,14,3,0,0,0,0.214285714285714,0
06037800327,high,7380,1143,1105,145,0.149728997289973,0.154878048780488,0.0196476964769648
06037800327,low,201,33,37,2,0.18407960199005,0.164179104477612,0.0099502487562189
06037800327,middle,1143,180,201,29,0.175853018372703,0.15748031496063,0.0253718285214348
06037800327,very_low,4,0,1,0,0.25,0,0
06037800328,high,3623,617,514,39,0.14187137731162,0.170300855644494,0.0107645597571074
06037800328,low,7,0,0,0,0,0,0
06037800328,middle,518,97,74,8,0.142857142857143,0.187258687258687,0.0154440154440154
06037800328,very_low,0,0,0,0,,,
06037800329,high,11322,1461,1551,238,0.136989931107578,0.129040805511394,0.021021021021021
06037800329,low,36,2,4,0,0.111111111111111,0.0555555555555556,0
06037800329,middle,414,47,97,11,0.234299516908213,0.113526570048309,0.0265700483091787
06037800329,very_low,0,0,0,0,,,
06037800330,high,578,54,75,7,0.129757785467128,0.0934256055363322,0.0121107266435986
06037800330,low,5,0,0,0,0,0,0
06037800330,middle,25,4,0,0,0,0.16,0
06037800330,very_low,0,0,0,0,,,
06037800331,high,1513,59,118,1,0.077990746860542,0.038995373430271,0.000660938532716457
06037800331,low,0,0,0,0,,,
06037800331,middle,0,0,0,0,,,
06037800331,very_low,0,0,0,0,,,
06037800332,high,1740,205,256,11,0.147126436781609,0.117816091954023,0.00632183908045977
06037800332,low,0,0,0,0,,,
06037800332,middle,4,0,0,1,0,0,0.25
06037800332,very_low,0,0,0,0,,,
06037800406,high,3050,294,307,27,0.100655737704918,0.0963934426229508,0.00885245901639344
06037800406,low,1,0,0,0,0,0,0
06037800406,middle,13,2,3,0,0.230769230769231,0.153846153846154,0
06037800406,very_low,0,0,0,0,,,
06037800408,high,11208,797,950,336,0.0847608850820842,0.0711099214846538,0.0299785867237687
06037800408,low,1,0,0,0,0,0,0
06037800408,middle,26,4,3,2,0.115384615384615,0.153846153846154,0.0769230769230769
06037800408,very_low,0,0,0,0,,,
06037800410,high,2070,215,227,24,0.109661835748792,0.103864734299517,0.0115942028985507
06037800410,low,7,0,0,0,0,0,0
06037800410,middle,23,1,0,0,0,0.0434782608695652,0
06037800410,very_low,0,0,0,0,,,
06037800504,high,5706,422,528,80,0.092534174553102,0.0739572379950929,0.0140203294777427
06037800504,low,8,2,0,0,0,0.25,0
06037800504,middle,96,5,1,1,0.0104166666666667,0.0520833333333333,0.0104166666666667
06037800504,very_low,0,0,0,0,,,
06037800506,high,4250,461,494,55,0.116235294117647,0.108470588235294,0.0129411764705882
06037800506,low,0,0,0,0,,,
06037800506,middle,11,2,2,0,0.181818181818182,0.181818181818182,0
06037800506,very_low,0,0,0,0,,,
06037900102,high,44,6,10,1,0.227272727272727,0.136363636363636,0.0227272727272727
06037900102,low,256,20,21,2,0.08203125,0.078125,0.0078125
06037900102,middle,79,7,8,0,0.10126582278481,0.0886075949367089,0
06037900102,very_low,349,22,18,5,0.0515759312320917,0.0630372492836676,0.0143266475644699
06037900103,high,390,42,56,24,0.143589743589744,0.107692307692308,0.0615384615384615
06037900103,low,1225,107,130,29,0.106122448979592,0.0873469387755102,0.0236734693877551
06037900103,middle,1125,115,139,49,0.123555555555556,0.102222222222222,0.0435555555555556
06037900103,very_low,3117,239,240,60,0.0769971126082772,0.0766762913057427,0.0192492781520693
06037900104,high,303,27,41,9,0.135313531353135,0.0891089108910891,0.0297029702970297
06037900104,low,1313,113,126,26,0.095963442498096,0.0860624523990861,0.0198019801980198
06037900104,middle,1063,86,150,41,0.141110065851364,0.0809031044214487,0.0385700846660395
06037900104,very_low,3030,255,273,76,0.0900990099009901,0.0841584158415842,0.0250825082508251
06037900201,high,81,4,14,4,0.17283950617284,0.0493827160493827,0.0493827160493827
06037900201,low,413,28,25,7,0.0605326876513317,0.0677966101694915,0.0169491525423729
06037900201,middle,300,21,29,6,0.0966666666666667,0.07,0.02
06037900201,very_low,655,41,64,6,0.0977099236641221,0.0625954198473283,0.00916030534351145
06037900300,high,231,25,53,3,0.229437229437229,0.108225108225108,0.012987012987013
06037900300,low,1374,99,151,8,0.109898107714702,0.0720524017467249,0.00582241630276565
06037900300,middle,638,54,75,8,0.117554858934169,0.0846394984326019,0.0125391849529781
06037900300,very_low,2658,202,261,11,0.0981941309255079,0.0759969902182092,0.00413844996237773
06037900501,high,582,76,125,11,0.214776632302406,0.130584192439863,0.0189003436426117
06037900501,low,2501,284,325,28,0.129948020791683,0.113554578168733,0.0111955217912835
06037900501,middle,1729,222,269,36,0.155581260844419,0.128397917871602,0.0208212839791787
06037900501,very_low,4893,566,547,60,0.11179235642755,0.115675454731249,0.0122624156958921
06037900504,high,934,110,175,15,0.187366167023555,0.117773019271949,0.0160599571734475
06037900504,low,2728,293,348,35,0.127565982404692,0.107404692082111,0.0128299120234604
06037900504,middle,1783,183,262,26,0.146943353897925,0.10263600673023,0.0145821648906338
06037900504,very_low,3141,370,365,36,0.116205030245145,0.11779687997453,0.0114613180515759
06037900505,high,588,79,133,13,0.226190476190476,0.134353741496599,0.022108843537415
06037900505,low,1454,135,120,15,0.0825309491059147,0.0928473177441541,0.0103163686382393
06037900505,middle,1509,171,201,17,0.133200795228628,0.113320079522863,0.0112657388999337
06037900505,very_low,2325,243,254,23,0.109247311827957,0.104516129032258,0.00989247311827957
06037900506,high,794,95,133,7,0.167506297229219,0.119647355163728,0.00881612090680101
06037900506,low,1854,229,216,14,0.116504854368932,0.123516720604099,0.0075512405609493
06037900506,middle,1719,181,228,29,0.132635253054101,0.105293775450844,0.016870273414776
06037900506,very_low,2595,303,351,14,0.135260115606936,0.116763005780347,0.00539499036608863
06037900507,high,671,79,112,6,0.166915052160954,0.117734724292101,0.00894187779433681
06037900507,low,2766,249,309,24,0.111713665943601,0.0900216919739696,0.0086767895878525
06037900507,middle,1810,150,192,19,0.106077348066298,0.0828729281767956,0.0104972375690608
06037900507,very_low,6792,607,555,53,0.0817137809187279,0.0893698468786808,0.00780329799764429
06037900508,high,525,90,104,10,0.198095238095238,0.171428571428571,0.0190476190476191
06037900508,low,978,106,157,12,0.160531697341513,0.10838445807771,0.0122699386503067
06037900508,middle,850,108,144,9,0.169411764705882,0.127058823529412,0.0105882352941176
06037900508,very_low,471,71,79,2,0.167728237791932,0.150743099787686,0.00424628450106157
06037900602,high,66,8,6,0,0.0909090909090909,0.121212121212121,0
06037900602,low,1032,88,100,15,0.0968992248062016,0.0852713178294574,0.0145348837209302
06037900602,middle,256,31,46,7,0.1796875,0.12109375,0.02734375
06037900602,very_low,9129,595,704,60,0.0771168802716617,0.0651769087523278,0.00657246138678935
06037900605,high,900,84,97,8,0.107777777777778,0.0933333333333333,0.00888888888888889
06037900605,low,3415,250,313,18,0.0916544655929722,0.0732064421669107,0.00527086383601757
06037900605,middle,2195,157,226,12,0.102961275626424,0.0715261958997722,0.00546697038724374
06037900605,very_low,6164,407,494,29,0.0801427644386762,0.0660285528877352,0.00470473718364698
06037900606,high,285,48,68,6,0.23859649122807,0.168421052631579,0.0210526315789474
06037900606,low,1446,167,190,12,0.131396957123098,0.115491009681881,0.00829875518672199
06037900606,middle,786,83,92,4,0.11704834605598,0.10559796437659,0.00508905852417303
06037900606,very_low,4666,494,465,42,0.0996570938705529,0.105872267466781,0.00900128589798543
06037900607,high,200,17,38,2,0.19,0.085,0.01
06037900607,low,1345,148,161,14,0.119702602230483,0.11003717472119,0.0104089219330855
06037900607,middle,708,80,122,10,0.172316384180791,0.112994350282486,0.0141242937853107
06037900607,very_low,4848,525,520,31,0.107260726072607,0.108292079207921,0.0063943894389439
06037900608,high,455,39,71,3,0.156043956043956,0.0857142857142857,0.00659340659340659
06037900608,low,1157,140,153,7,0.132238547968885,0.121002592912705,0.00605012964563526
06037900608,middle,1104,145,167,7,0.151268115942029,0.131340579710145,0.00634057971014493
06037900608,very_low,2021,232,253,2,0.125185551707076,0.114794656110836,0.000989609104403761
06037900609,high,498,58,74,12,0.14859437751004,0.116465863453815,0.0240963855421687
06037900609,low,2680,271,291,30,0.108582089552239,0.101119402985075,0.0111940298507463
06037900609,middle,2050,167,207,16,0.100975609756098,0.0814634146341463,0.00780487804878049
06037900609,very_low,4181,406,391,15,0.0935182970581201,0.0971059555130352,0.00358765845491509
06037900701,high,401,52,84,8,0.209476309226933,0.129675810473815,0.0199501246882793
06037900701,low,1239,158,134,12,0.108151735270379,0.127522195318805,0.00968523002421307
06037900701,middle,984,145,144,18,0.146341463414634,0.147357723577236,0.0182926829268293
06037900701,very_low,5079,538,444,59,0.0874187832250443,0.105926363457374,0.0116164599330577
06037900703,high,227,36,41,7,0.180616740088106,0.158590308370044,0.0308370044052863
06037900703,low,2549,270,210,35,0.0823852491173009,0.105923891722244,0.0137308748528835
06037900703,middle,727,78,74,10,0.101788170563961,0.107290233837689,0.0137551581843191
06037900703,very_low,9491,1100,849,78,0.0894531661574123,0.115899272995469,0.00821831208513328
06037900704,high,38,4,2,0,0.0526315789473684,0.105263157894737,0
06037900704,low,864,125,127,13,0.146990740740741,0.144675925925926,0.0150462962962963
06037900704,middle,123,11,22,1,0.178861788617886,0.0894308943089431,0.00813008130081301
06037900704,very_low,10233,1377,1186,122,0.115899540701652,0.134564643799472,0.0119222124499169
06037900705,high,941,114,127,16,0.134962805526036,0.121147715196599,0.0170031880977683
06037900705,low,2068,254,276,16,0.133462282398453,0.122823984526112,0.00773694390715667
06037900705,middle,1304,145,183,16,0.140337423312883,0.111196319018405,0.0122699386503067
06037900705,very_low,6826,743,822,62,0.120421916202754,0.108848520363317,0.00908291825373572
06037900803,high,747,124,137,14,0.183400267737617,0.165997322623829,0.0187416331994645
06037900803,low,2107,309,258,33,0.122448979591837,0.146654010441386,0.0156620787850024
06037900803,middle,1612,246,231,29,0.143300248138958,0.152605459057072,0.0179900744416873
06037900803,very_low,4283,502,460,69,0.107401354190988,0.117207564791034,0.0161102031286481
06037900804,high,119,17,18,1,0.151260504201681,0.142857142857143,0.00840336134453782
06037900804,low,1388,183,163,23,0.117435158501441,0.131844380403458,0.0165706051873199
06037900804,middle,541,78,86,10,0.158964879852126,0.144177449168207,0.0184842883548983
06037900804,very_low,4187,414,396,54,0.0945784571292095,0.0988774779078099,0.0128970623358013
06037900805,high,549,66,106,8,0.193078324225865,0.120218579234973,0.0145719489981785
06037900805,low,1986,249,204,22,0.102719033232628,0.125377643504532,0.0110775427995972
06037900805,middle,1292,167,182,18,0.140866873065015,0.129256965944272,0.0139318885448916
06037900805,very_low,2328,214,260,16,0.111683848797251,0.0919243986254296,0.00687285223367698
06037900806,high,74,4,6,0,0.0810810810810811,0.0540540540540541,0
06037900806,low,666,62,63,6,0.0945945945945946,0.0930930930930931,0.00900900900900901
06037900806,middle,278,22,37,2,0.133093525179856,0.079136690647482,0.00719424460431655
06037900806,very_low,12327,988,1084,127,0.087937048754766,0.0801492658392147,0.0103025878153646
06037900900,high,667,61,114,8,0.170914542728636,0.0914542728635682,0.0119940029985007
06037900900,low,901,94,135,4,0.149833518312986,0.104328523862375,0.00443951165371809
06037900900,middle,764,81,117,6,0.153141361256545,0.106020942408377,0.00785340314136126
06037900900,very_low,1619,100,129,4,0.0796788140827671,0.0617665225447807,0.00247066090179123
06037901003,high,0,0,0,0,,,
06037901003,low,92,0,5,0,0.0543478260869565,0,0
06037901003,middle,0,0,0,0,,,
06037901003,very_low,13,0,0,0,0,0,0
06037901004,high,4488,632,841,123,0.187388591800357,0.140819964349376,0.0274064171122995
06037901004,low,827,110,125,17,0.151148730350665,0.133010882708585,0.0205562273276904
06037901004,middle,1997,285,320,46,0.160240360540811,0.14271407110666,0.0230345518277416
06037901004,very_low,246,34,27,6,0.109756097560976,0.138211382113821,0.024390243902439
06037901007,high,415,53,97,3,0.233734939759036,0.127710843373494,0.0072289156626506
06037901007,low,158,23,13,0,0.0822784810126582,0.145569620253165,0
06037901007,middle,523,72,94,3,0.179732313575526,0.137667304015296,0.00573613766730402
