GEOID,YEAR,CAT,HH,MOVE_OUT,MOVE_IN,MOVE_WITHIN
06055201500,2006-2007,very_low,,,,
06081601901,2006-2007,very_low,21,6,3,0
06081600402,2006-2007,very_low,64,6,2,0
06081601501,2006-2007,very_low,10,2,0,0
06081601502,2006-2007,very_low,432,51,41,4
06081602600,2006-2007,very_low,41,5,2,0
06081610800,2006-2007,very_low,656,92,52,6
06081610400,2006-2007,very_low,342,37,14,4
06081610203,2006-2007,very_low,485,61,25,5
06081610304,2006-2007,very_low,84,9,9,5
06081610201,2006-2007,very_low,664,57,38,7
06055201300,2006-2007,very_low,296,4,7,3
06055200802,2006-2007,very_low,292,39,34,5
06055200202,2006-2007,very_low,455,64,55,3
06055200201,2006-2007,very_low,250,32,27,1
06055200203,2006-2007,very_low,252,44,25,3
06055201200,2006-2007,very_low,34,5,1,0
06055200703,2006-2007,very_low,,,,
06055200900,2006-2007,very_low,12,0,0,0
06081601605,2006-2007,very_low,,,,
06081602200,2006-2007,very_low,1126,110,66,18
06081602100,2006-2007,very_low,379,36,21,10
06081601700,2006-2007,very_low,24,2,1,0
06081604102,2006-2007,very_low,256,66,55,1
06081604000,2006-2007,very_low,12,2,1,0
06081610202,2006-2007,very_low,505,58,57,5
06081610303,2006-2007,very_low,,,,
06081610602,2006-2007,very_low,85,8,4,0
06081610100,2006-2007,very_low,266,32,14,2
06081610000,2006-2007,very_low,5,1,0,0
06055200503,2006-2007,very_low,317,48,26,7
06055200400,2006-2007,very_low,125,26,14,0
06055202000,2006-2007,very_low,319,13,18,9
06055201900,2006-2007,very_low,,,,
06055201800,2006-2007,very_low,215,4,1,1
06055201700,2006-2007,very_low,32,4,4,2
06081603700,2006-2007,very_low,,,,
06081602500,2006-2007,very_low,1,0,0,0
06081604800,2006-2007,very_low,36,3,2,0
06081604700,2006-2007,very_low,,,,
06081604500,2006-2007,very_low,1,1,0,0
06081603900,2006-2007,very_low,211,41,21,0
06081602700,2006-2007,very_low,51,12,6,3
06081610700,2006-2007,very_low,605,85,66,4
06081613000,2006-2007,very_low,,,,
06081610601,2006-2007,very_low,511,41,35,7
06081610500,2006-2007,very_low,424,32,21,5
06081612600,2006-2007,very_low,113,11,13,0
06081611600,2006-2007,very_low,,,,
06081601603,2006-2007,very_low,2,1,2,0
06081601604,2006-2007,very_low,106,17,21,1
06081601400,2006-2007,very_low,4,0,0,0
06081601100,2006-2007,very_low,16,1,0,0
06081606900,2006-2007,very_low,,,,
06081608300,2006-2007,very_low,,,,
06081608200,2006-2007,very_low,,,,
06081608100,2006-2007,very_low,,,,
06081608023,2006-2007,very_low,,,,
06081608013,2006-2007,very_low,,,,
06081608004,2006-2007,very_low,,,,
06081600800,2006-2007,very_low,1104,166,78,12
06081600700,2006-2007,very_low,220,22,7,0
06081600600,2006-2007,very_low,273,36,17,1
06081600200,2006-2007,very_low,96,4,2,3
06081605500,2006-2007,very_low,270,53,41,5
06081608002,2006-2007,very_low,,,,
06081608001,2006-2007,very_low,,,,
06081611100,2006-2007,very_low,,,,
06081612000,2006-2007,very_low,380,33,21,7
06081606000,2006-2007,very_low,422,65,35,8
06081609000,2006-2007,very_low,,,,
06081605400,2006-2007,very_low,132,24,17,1
06081605200,2006-2007,very_low,,,,
06081605100,2006-2007,very_low,127,27,16,0
06081604900,2006-2007,very_low,,,,
06081605300,2006-2007,very_low,6,1,0,0
06081605000,2006-2007,very_low,17,0,0,1
06081604600,2006-2007,very_low,,,,
06081608800,2006-2007,very_low,3,0,0,0
06081608700,2006-2007,very_low,,,,
06081608600,2006-2007,very_low,302,49,20,4
06081612700,2006-2007,very_low,,,,
06081604400,2006-2007,very_low,346,46,32,1
06081604200,2006-2007,very_low,177,21,11,3
06081604101,2006-2007,very_low,857,111,72,15
06081603400,2006-2007,very_low,52,4,4,0
06081603300,2006-2007,very_low,119,8,4,1
06081603200,2006-2007,very_low,68,11,4,1
06081603100,2006-2007,very_low,22,2,0,0
06081603000,2006-2007,very_low,401,79,48,6
06081602900,2006-2007,very_low,112,9,10,3
06081602800,2006-2007,very_low,3,0,0,0
06081611500,2006-2007,very_low,,,,
06081611400,2006-2007,very_low,,,,
06081612500,2006-2007,very_low,,,,
06081613400,2006-2007,very_low,,,,
06081613300,2006-2007,very_low,,,,
06081613200,2006-2007,very_low,,,,
06081612900,2006-2007,very_low,,,,
06081612800,2006-2007,very_low,,,,
06013303203,2006-2007,very_low,,,,
06013302009,2006-2007,very_low,7,1,3,0
06013302010,2006-2007,very_low,10,0,2,0
06013313204,2006-2007,very_low,283,46,19,8
06013313203,2006-2007,very_low,20,6,7,2
06013302005,2006-2007,very_low,126,10,10,2
06013311000,2006-2007,very_low,300,43,55,8
06013308002,2006-2007,very_low,,,,
06013308001,2006-2007,very_low,205,38,13,3
06013307204,2006-2007,very_low,33,9,5,0
06013307202,2006-2007,very_low,446,71,46,3
06013307201,2006-2007,very_low,219,30,18,1
06013303102,2006-2007,very_low,274,25,53,4
06013302007,2006-2007,very_low,185,27,29,5
06013302008,2006-2007,very_low,94,11,71,10
06013303103,2006-2007,very_low,440,62,42,19
06013304002,2006-2007,very_low,68,2,5,1
06013304005,2006-2007,very_low,41,4,4,0
06013302006,2006-2007,very_low,28,4,5,0
06013383000,2006-2007,very_low,306,47,56,3
06013307102,2006-2007,very_low,370,62,42,6
06013307101,2006-2007,very_low,157,14,26,2
06013314102,2006-2007,very_low,114,19,16,2
06013366001,2006-2007,very_low,146,27,15,2
06013313103,2006-2007,very_low,447,98,75,12
06013382000,2006-2007,very_low,761,110,63,11
06013370000,2006-2007,very_low,38,5,5,0
06013362000,2006-2007,very_low,18,1,8,0
06013367200,2006-2007,very_low,310,33,22,4
06013367100,2006-2007,very_low,282,52,38,1
06013310000,2006-2007,very_low,399,67,51,13
06013309000,2006-2007,very_low,150,25,24,3
06013307205,2006-2007,very_low,556,94,79,6
06013306002,2006-2007,very_low,42,5,11,0
06013305000,2006-2007,very_low,722,108,67,16
06013365002,2006-2007,very_low,395,44,28,12
06013314104,2006-2007,very_low,623,83,51,26
06013314103,2006-2007,very_low,396,60,29,10
06013369002,2006-2007,very_low,212,42,18,0
06013366002,2006-2007,very_low,306,41,27,6
06013369001,2006-2007,very_low,808,96,58,4
06013381000,2006-2007,very_low,455,54,34,11
06013379000,2006-2007,very_low,454,72,29,7
06013378000,2006-2007,very_low,231,43,23,6
06013377000,2006-2007,very_low,560,66,51,18
06013376000,2006-2007,very_low,526,75,47,5
06013375000,2006-2007,very_low,354,54,41,14
06013374000,2006-2007,very_low,303,48,39,8
06013373000,2006-2007,very_low,228,35,31,7
06013372000,2006-2007,very_low,236,41,24,9
06013371000,2006-2007,very_low,206,40,23,1
06013364002,2006-2007,very_low,124,24,14,1
06013392300,2006-2007,very_low,2,0,0,0
06013355112,2006-2007,very_low,,,,
06013355306,2006-2007,very_low,,,,
06013392200,2006-2007,very_low,445,73,67,11
06013334200,2006-2007,very_low,,,,
06013334006,2006-2007,very_low,5,0,0,0
06013355113,2006-2007,very_low,,,,
06013360102,2006-2007,very_low,5,1,0,0
06013320003,2006-2007,very_low,,,,
06013303202,2006-2007,very_low,21,0,1,0
06013355109,2006-2007,very_low,,,,
06013304004,2006-2007,very_low,,,,
06013392000,2006-2007,very_low,,,,
06013391000,2006-2007,very_low,,,,
06013359204,2006-2007,very_low,,,,
06013990000,2006-2007,very_low,,,,
06013363000,2006-2007,very_low,91,15,10,2
06013390200,2006-2007,very_low,,,,
06013390100,2006-2007,very_low,,,,
06013304003,2006-2007,very_low,2,0,0,0
06013303205,2006-2007,very_low,,,,
06013368001,2006-2007,very_low,328,44,31,12
06013368002,2006-2007,very_low,217,29,26,3
06013380000,2006-2007,very_low,164,21,43,2
06013389200,2006-2007,very_low,162,24,6,0
06013389100,2006-2007,very_low,67,10,4,0
06013388000,2006-2007,very_low,57,7,3,1
06013387000,2006-2007,very_low,43,2,16,2
06013386000,2006-2007,very_low,94,14,6,1
06013359104,2006-2007,very_low,1,0,0,0
06013359105,2006-2007,very_low,,,,
06013359103,2006-2007,very_low,118,18,7,2
06013360101,2006-2007,very_low,12,1,0,0
06013345116,2006-2007,very_low,,,,
06013346203,2006-2007,very_low,,,,
06013345114,2006-2007,very_low,,,,
06013346204,2006-2007,very_low,,,,
06013345111,2006-2007,very_low,,,,
06013355114,2006-2007,very_low,,,,
06013345113,2006-2007,very_low,,,,
06013345112,2006-2007,very_low,,,,
06013345203,2006-2007,very_low,44,4,5,1
06013385200,2006-2007,very_low,,,,
06013385100,2006-2007,very_low,,,,
06013384000,2006-2007,very_low,,,,
06013361000,2006-2007,very_low,151,22,11,3
06013360200,2006-2007,very_low,157,26,11,0
06013359203,2006-2007,very_low,27,2,5,0
06013359202,2006-2007,very_low,19,4,2,1
06013359102,2006-2007,very_low,108,19,8,2
06013358000,2006-2007,very_low,340,43,31,7
06013357000,2006-2007,very_low,201,15,22,7
06013356001,2006-2007,very_low,1,0,0,0
06013301000,2006-2007,very_low,85,9,12,2
06013340001,2006-2007,very_low,2,1,0,0
06013338301,2006-2007,very_low,,,,
06013345103,2006-2007,very_low,,,,
06013339001,2006-2007,very_low,318,68,42,7
06013345204,2006-2007,very_low,,,,
06013365003,2006-2007,very_low,255,42,33,4
06013351101,2006-2007,very_low,140,10,29,2
06013351103,2006-2007,very_low,40,3,4,0
06013345102,2006-2007,very_low,,,,
06013345101,2006-2007,very_low,2,1,0,0
06013325000,2006-2007,very_low,142,19,20,3
06013323000,2006-2007,very_low,5,1,1,0
06013352201,2006-2007,very_low,,,,
06013322000,2006-2007,very_low,66,17,10,0
06013321200,2006-2007,very_low,106,13,7,1
06013321101,2006-2007,very_low,53,10,10,0
06013317000,2006-2007,very_low,261,46,26,7
06013316000,2006-2007,very_low,187,25,19,4
06013353002,2006-2007,very_low,,,,
06013350000,2006-2007,very_low,1,0,0,0
06013349000,2006-2007,very_low,,,,
06013345105,2006-2007,very_low,,,,
06013351102,2006-2007,very_low,496,29,57,15
06013339002,2006-2007,very_low,450,93,39,8
06013355115,2006-2007,very_low,,,,
06013355116,2006-2007,very_low,,,,
06013355117,2006-2007,very_low,,,,
06013338204,2006-2007,very_low,,,,
06013338201,2006-2007,very_low,,,,
06013337200,2006-2007,very_low,210,25,25,1
06013337100,2006-2007,very_low,,,,
06013336102,2006-2007,very_low,849,139,68,19
06013335000,2006-2007,very_low,69,10,9,1
06013336101,2006-2007,very_low,559,94,49,8
06013334004,2006-2007,very_low,447,65,59,7
06013324001,2006-2007,very_low,96,18,11,0
06013338203,2006-2007,very_low,,,,
06013338102,2006-2007,very_low,15,2,2,0
06013338101,2006-2007,very_low,387,48,33,6
06013336201,2006-2007,very_low,158,25,22,1
06013336202,2006-2007,very_low,553,90,35,23
06013324002,2006-2007,very_low,318,55,30,3
06013320004,2006-2007,very_low,148,23,26,1
06013334001,2006-2007,very_low,236,35,25,4
06013333200,2006-2007,very_low,21,2,3,3
06013332000,2006-2007,very_low,212,36,26,0
06013331000,2006-2007,very_low,380,64,36,5
06013333102,2006-2007,very_low,60,12,16,2
06013333101,2006-2007,very_low,76,10,9,2
06013313205,2006-2007,very_low,22,6,1,0
06013313206,2006-2007,very_low,244,30,22,3
06013304001,2006-2007,very_low,65,11,33,7
06013355108,2006-2007,very_low,,,,
06013355107,2006-2007,very_low,37,8,2,0
06013330000,2006-2007,very_low,125,28,23,0
06013329000,2006-2007,very_low,308,65,35,4
06013328000,2006-2007,very_low,489,64,67,6
06013327000,2006-2007,very_low,474,65,54,7
06013346102,2006-2007,very_low,1,0,0,0
06013346101,2006-2007,very_low,,,,
06013355304,2006-2007,very_low,,,,
06013355302,2006-2007,very_low,,,,
06013355301,2006-2007,very_low,69,10,11,0
06013355200,2006-2007,very_low,72,10,13,2
06013354002,2006-2007,very_low,,,,
06013354001,2006-2007,very_low,,,,
06013353001,2006-2007,very_low,,,,
06013352202,2006-2007,very_low,47,2,7,1
06013352102,2006-2007,very_low,,,,
06013352101,2006-2007,very_low,,,,
06013351200,2006-2007,very_low,,,,
06013348000,2006-2007,very_low,,,,
06013306003,2006-2007,very_low,343,56,44,8
06013306004,2006-2007,very_low,252,40,34,0
06013345115,2006-2007,very_low,,,,
06013355110,2006-2007,very_low,1,0,0,0
06013355111,2006-2007,very_low,,,,
06013303201,2006-2007,very_low,1,0,0,0
06013303204,2006-2007,very_low,173,25,14,1
06013347000,2006-2007,very_low,5,2,1,0
06013346201,2006-2007,very_low,,,,
06013345202,2006-2007,very_low,1,0,0,0
06013345108,2006-2007,very_low,,,,
06013343003,2006-2007,very_low,,,,
06013343002,2006-2007,very_low,1,0,0,0
06013343001,2006-2007,very_low,99,24,10,2
06013341000,2006-2007,very_low,74,13,8,0
06013340002,2006-2007,very_low,,,,
06013338302,2006-2007,very_low,,,,
06013337300,2006-2007,very_low,2,1,0,0
06013326000,2006-2007,very_low,,,,
06013321103,2006-2007,very_low,31,7,5,0
06013321102,2006-2007,very_low,,,,
06013320001,2006-2007,very_low,137,14,30,4
06013319000,2006-2007,very_low,369,70,42,5
06013318000,2006-2007,very_low,321,59,33,10
06013315000,2006-2007,very_low,31,2,1,0
06013356002,2006-2007,very_low,,,,
06013314200,2006-2007,very_low,335,33,21,13
06013313102,2006-2007,very_low,211,46,46,2
06013313101,2006-2007,very_low,797,121,76,23
06013312000,2006-2007,very_low,225,30,19,3
06001437800,2006-2007,very_low,59,8,4,1
06001437400,2006-2007,very_low,37,4,7,0
06001405800,2006-2007,very_low,395,47,37,4
06001437500,2006-2007,very_low,396,48,38,6
06001451501,2006-2007,very_low,156,17,12,1
06001450604,2006-2007,very_low,,,,
06001436700,2006-2007,very_low,165,41,22,0
06001432200,2006-2007,very_low,347,40,29,0
06001433900,2006-2007,very_low,759,112,73,15
06001433500,2006-2007,very_low,23,1,2,1
06001433800,2006-2007,very_low,449,48,44,7
06001430800,2006-2007,very_low,188,30,20,0
06001402900,2006-2007,very_low,457,37,28,1
06001430900,2006-2007,very_low,599,90,53,7
06001407300,2006-2007,very_low,312,39,19,7
06001423800,2006-2007,very_low,,,,
06001422200,2006-2007,very_low,322,52,31,1
06001422400,2006-2007,very_low,170,30,12,1
06001422500,2006-2007,very_low,175,23,20,5
06001421600,2006-2007,very_low,,,,
06001422300,2006-2007,very_low,118,27,7,0
06001441523,2006-2007,very_low,,,,
06001440335,2006-2007,very_low,,,,
06001440334,2006-2007,very_low,,,,
06001437702,2006-2007,very_low,395,52,28,3
06001435103,2006-2007,very_low,2,0,0,0
06001404300,2006-2007,very_low,,,,
06001405000,2006-2007,very_low,46,6,1,0
06001402200,2006-2007,very_low,329,39,17,4
06001408000,2006-2007,very_low,,,,
06001442000,2006-2007,very_low,,,,
06001441100,2006-2007,very_low,11,2,0,0
06001420400,2006-2007,very_low,187,46,16,12
06001450606,2006-2007,very_low,,,,
06001441522,2006-2007,very_low,,,,
06001405200,2006-2007,very_low,148,18,16,1
06001441521,2006-2007,very_low,,,,
06001436602,2006-2007,very_low,505,72,53,3
06001437600,2006-2007,very_low,222,34,23,1
06001435900,2006-2007,very_low,22,2,1,0
06001421800,2006-2007,very_low,1,0,0,0
06001421700,2006-2007,very_low,3,0,0,0
06001421200,2006-2007,very_low,,,,
06001421100,2006-2007,very_low,,,,
06001422000,2006-2007,very_low,306,44,25,1
06001421900,2006-2007,very_low,78,6,4,0
06001420100,2006-2007,very_low,,,,
06001420200,2006-2007,very_low,15,1,0,0
06001430102,2006-2007,very_low,,,,
06001430101,2006-2007,very_low,,,,
06001425103,2006-2007,very_low,208,23,17,3
06001425102,2006-2007,very_low,1,0,0,0
06001425101,2006-2007,very_low,1,0,0,0
06001404102,2006-2007,very_low,259,37,29,5
06001403702,2006-2007,very_low,30,0,2,0
06001403701,2006-2007,very_low,526,87,63,2
06001403502,2006-2007,very_low,317,51,43,1
06001428302,2006-2007,very_low,,,,
06001433400,2006-2007,very_low,11,2,3,0
06001410300,2006-2007,very_low,293,39,25,5
06001404501,2006-2007,very_low,,,,
06001409400,2006-2007,very_low,339,33,28,4
06001437300,2006-2007,very_low,63,7,8,8
06001438300,2006-2007,very_low,9,2,0,0
06001423500,2006-2007,very_low,288,32,30,2
06001437000,2006-2007,very_low,52,9,8,1
06001436500,2006-2007,very_low,307,45,21,2
06001444100,2006-2007,very_low,115,7,5,1
06001420600,2006-2007,very_low,10,1,0,0
06001421300,2006-2007,very_low,,,,
06001424001,2006-2007,very_low,472,78,60,3
06001423300,2006-2007,very_low,389,56,43,2
06001421500,2006-2007,very_low,,,,
06001428500,2006-2007,very_low,6,0,0,0
06001405500,2006-2007,very_low,451,85,42,3
06001409000,2006-2007,very_low,229,19,27,4
06001403501,2006-2007,very_low,790,111,85,6
06001450102,2006-2007,very_low,3,0,0,0
06001428700,2006-2007,very_low,145,27,80,0
06001981900,2006-2007,very_low,6,0,1,0
06001451404,2006-2007,very_low,274,27,22,10
06001403600,2006-2007,very_low,632,102,94,2
06001408400,2006-2007,very_low,307,43,15,2
06001403800,2006-2007,very_low,211,53,29,1
06001408500,2006-2007,very_low,365,46,33,6
06001409700,2006-2007,very_low,447,52,41,3
06001437200,2006-2007,very_low,55,5,6,0
06001408100,2006-2007,very_low,1,0,1,0
06001441401,2006-2007,very_low,6,0,0,0
06001435102,2006-2007,very_low,3,1,0,0
06001435300,2006-2007,very_low,415,84,37,2
06001436601,2006-2007,very_low,485,76,57,11
06001440200,2006-2007,very_low,267,33,17,10
06001441501,2006-2007,very_low,,,,
06001428301,2006-2007,very_low,,,,
06001400500,2006-2007,very_low,514,97,72,4
06001427300,2006-2007,very_low,293,25,18,2
06001428600,2006-2007,very_low,46,8,4,0
06001428400,2006-2007,very_low,278,42,43,2
06001428000,2006-2007,very_low,361,68,50,2
06001450745,2006-2007,very_low,8,1,0,0
06001450743,2006-2007,very_low,2,0,0,0
06001450101,2006-2007,very_low,,,,
06001444302,2006-2007,very_low,116,10,8,2
06001443322,2006-2007,very_low,,,,
06001408200,2006-2007,very_low,393,67,45,5
06001408700,2006-2007,very_low,710,70,60,4
06001409100,2006-2007,very_low,148,24,13,0
06001407700,2006-2007,very_low,177,23,34,2
06001407400,2006-2007,very_low,364,44,28,7
06001407800,2006-2007,very_low,89,16,10,0
06001433200,2006-2007,very_low,507,111,51,5
06001433700,2006-2007,very_low,239,39,29,2
06001436401,2006-2007,very_low,534,100,53,6
06001440306,2006-2007,very_low,,,,
06001436402,2006-2007,very_low,1,0,0,0
06001435700,2006-2007,very_low,191,36,29,0
06001422800,2006-2007,very_low,304,38,24,2
06001423700,2006-2007,very_low,1,0,0,0
06001436900,2006-2007,very_low,394,55,31,10
06001430500,2006-2007,very_low,330,54,32,5
06001427900,2006-2007,very_low,317,60,29,7
06001450742,2006-2007,very_low,67,6,0,0
06001450701,2006-2007,very_low,,,,
06001403100,2006-2007,very_low,226,25,26,1
06001423602,2006-2007,very_low,369,53,25,5
06001410000,2006-2007,very_low,9,2,1,0
06001451300,2006-2007,very_low,10,0,0,0
06001403300,2006-2007,very_low,584,81,95,7
06001427800,2006-2007,very_low,333,51,33,3
06001427100,2006-2007,very_low,29,2,2,0
06001442602,2006-2007,very_low,167,23,8,2
06001441524,2006-2007,very_low,1,0,0,0
06001440333,2006-2007,very_low,,,,
06001433104,2006-2007,very_low,466,77,41,3
06001425104,2006-2007,very_low,437,78,47,9
06001406900,2006-2007,very_low,135,17,8,0
06001407900,2006-2007,very_low,63,5,2,0
06001406800,2006-2007,very_low,44,7,2,1
06001407600,2006-2007,very_low,553,67,33,4
06001407000,2006-2007,very_low,402,41,40,2
06001406300,2006-2007,very_low,445,40,37,3
06001431000,2006-2007,very_low,375,47,27,1
06001430700,2006-2007,very_low,10,3,0,0
06001450200,2006-2007,very_low,24,1,2,0
06001435500,2006-2007,very_low,476,73,52,5
06001410400,2006-2007,very_low,229,35,33,0
06001430600,2006-2007,very_low,5,3,0,0
06001436200,2006-2007,very_low,392,54,41,6
06001427200,2006-2007,very_low,246,32,19,3
06001450741,2006-2007,very_low,126,18,17,3
06001428200,2006-2007,very_low,76,15,5,0
06001435200,2006-2007,very_low,36,2,2,0
06001428100,2006-2007,very_low,224,21,14,2
06001410500,2006-2007,very_low,369,30,28,4
06001405902,2006-2007,very_low,344,34,25,4
06001451704,2006-2007,very_low,113,17,12,2
06001451506,2006-2007,very_low,7,0,2,0
06001983200,2006-2007,very_low,25,3,6,0
06001982000,2006-2007,very_low,21,3,6,0
06001406202,2006-2007,very_low,464,45,37,5
06001404800,2006-2007,very_low,86,12,10,1
06001406400,2006-2007,very_low,174,18,14,4
06001405700,2006-2007,very_low,345,80,26,1
06001405600,2006-2007,very_low,345,71,33,2
06001441302,2006-2007,very_low,26,4,4,0
06001434000,2006-2007,very_low,440,55,28,9
06001402500,2006-2007,very_low,249,25,12,4
06001442400,2006-2007,very_low,55,6,3,1
06001442100,2006-2007,very_low,,,,
06001436100,2006-2007,very_low,311,34,34,3
06001438400,2006-2007,very_low,2,1,0,0
06001401300,2006-2007,very_low,631,71,50,7
06001407500,2006-2007,very_low,405,45,24,2
06001451401,2006-2007,very_low,91,16,6,1
06001451505,2006-2007,very_low,,,,
06001451504,2006-2007,very_low,22,3,2,0
06001450746,2006-2007,very_low,1,1,0,0
06001444601,2006-2007,very_low,,,,
06001443321,2006-2007,very_low,3,1,0,0
06001443105,2006-2007,very_low,,,,
06001443104,2006-2007,very_low,,,,
06001441602,2006-2007,very_low,75,13,8,1
06001427600,2006-2007,very_low,278,19,35,4
