GEOID,Aggravated Assault,Aircraft,Arson,Assembly or Gathering Violations,Auto Theft,Auto Theft Recovery,Ballistics,Biological Threat,Bomb Hoax,Burglary - No Property Taken,Commercial Burglary,Confidence Games,Counterfeiting,Criminal Harassment,Disorderly Conduct,Drug Violation,Embezzlement,Evading Fare,Explosives,Fire Related Reports,Firearm Discovery,Firearm Violations,Fraud,Gambling,HOME INVASION,HUMAN TRAFFICKING,HUMAN TRAFFICKING - INVOLUNTARY SERVITUDE,Harassment,Harbor Related Incidents,Homicide,INVESTIGATE PERSON,Investigate Person,Investigate Property,Landlord/Tenant Disputes,Larceny,Larceny From Motor Vehicle,License Plate Related Incidents,License Violation,Liquor Violation,Manslaughter,Medical Assistance,Miscellaneous Offenses,Missing Person Located,Missing Person Reported,Motor Vehicle Accident Response,Offenses Against Child / Family,Operating Under the Influence,Other,Other Burglary,Phone Call Complaints,Police Service Incidents,Prisoner Related Incidents,Property Found,Property Lost,Property Related Damage,Prostitution,Recovered Stolen Property,Residential Burglary,Restraining Order Violations,Robbery,Search Warrants,Service,Simple Assault,Towed,Vandalism,Verbal Disputes,Violations,Warrant Arrests,TOTAL
25025091800,111.0,0.0,1.0,4.0,71.0,11.0,25.0,0.0,0.0,0.0,23.0,28.0,6.0,2.0,22.0,84.0,3.0,3.0,0.0,24.0,6.0,20.0,52.0,0.0,3.0,0.0,0.0,35.0,0.0,2.0,0.0,256.0,113.0,16.0,173.0,71.0,13.0,5.0,1.0,0.0,310.0,557.0,94.0,66.0,364.0,5.0,6.0,234.0,5.0,0.0,25.0,2.0,13.0,91.0,1.0,0.0,14.0,85.0,39.0,44.0,8.0,4.0,232.0,58.0,251.0,317.0,85.0,118.0,4212
25025091900,128.0,0.0,3.0,1.0,74.0,15.0,31.0,0.0,0.0,0.0,15.0,30.0,11.0,1.0,16.0,91.0,0.0,6.0,0.0,32.0,11.0,37.0,66.0,0.0,0.0,0.0,0.0,58.0,0.0,5.0,0.0,253.0,126.0,36.0,118.0,101.0,11.0,5.0,0.0,1.0,308.0,628.0,146.0,112.0,460.0,12.0,10.0,246.0,2.0,0.0,38.0,4.0,12.0,68.0,7.0,0.0,19.0,72.0,43.0,38.0,13.0,2.0,217.0,75.0,274.0,384.0,86.0,68.0,4626
25025092000,129.0,0.0,2.0,5.0,63.0,13.0,35.0,0.0,1.0,0.0,10.0,57.0,17.0,1.0,18.0,112.0,0.0,2.0,0.0,26.0,9.0,31.0,72.0,0.0,2.0,1.0,0.0,48.0,0.0,4.0,0.0,262.0,143.0,26.0,163.0,107.0,11.0,7.0,0.0,0.0,351.0,545.0,128.0,93.0,415.0,5.0,7.0,254.0,5.0,0.0,31.0,6.0,23.0,92.0,7.0,0.0,19.0,63.0,48.0,83.0,8.0,3.0,218.0,114.0,270.0,328.0,78.0,118.0,4689
25025092101,98.0,0.0,0.0,4.0,99.0,30.0,19.0,0.0,0.0,0.0,16.0,40.0,42.0,1.0,24.0,440.0,1.0,4.0,0.0,30.0,27.0,28.0,93.0,0.0,1.0,0.0,0.0,69.0,0.0,1.0,0.0,440.0,360.0,20.0,307.0,145.0,37.0,11.0,5.0,0.0,502.0,2743.0,102.0,75.0,709.0,12.0,6.0,312.0,1.0,0.0,39.0,3.0,153.0,149.0,14.0,13.0,28.0,78.0,35.0,83.0,22.0,5.0,233.0,197.0,279.0,261.0,123.0,169.0,8738
25025092200,110.0,0.0,3.0,2.0,54.0,8.0,29.0,0.0,0.0,0.0,16.0,43.0,60.0,0.0,24.0,204.0,11.0,6.0,0.0,21.0,8.0,35.0,61.0,0.0,1.0,0.0,0.0,44.0,0.0,6.0,0.0,231.0,149.0,22.0,322.0,95.0,15.0,10.0,10.0,0.0,262.0,442.0,51.0,27.0,452.0,9.0,9.0,243.0,3.0,0.0,53.0,2.0,25.0,148.0,6.0,5.0,28.0,56.0,21.0,65.0,12.0,4.0,232.0,79.0,177.0,158.0,136.0,146.0,4451
25025092300,115.0,0.0,0.0,2.0,54.0,13.0,18.0,0.0,0.0,0.0,16.0,21.0,33.0,1.0,30.0,115.0,2.0,1.0,0.0,17.0,12.0,34.0,52.0,0.0,2.0,0.0,0.0,55.0,0.0,3.0,0.0,255.0,136.0,31.0,244.0,71.0,9.0,4.0,1.0,0.0,281.0,590.0,286.0,238.0,355.0,9.0,5.0,314.0,0.0,0.0,39.0,3.0,13.0,94.0,6.0,4.0,13.0,55.0,42.0,50.0,13.0,2.0,257.0,69.0,222.0,280.0,96.0,85.0,4768
25025092400,184.0,0.0,0.0,3.0,101.0,19.0,40.0,0.0,0.0,0.0,23.0,40.0,18.0,0.0,24.0,120.0,1.0,5.0,0.0,37.0,10.0,50.0,66.0,0.0,4.0,0.0,0.0,72.0,0.0,6.0,0.0,380.0,222.0,64.0,142.0,107.0,11.0,2.0,14.0,0.0,392.0,852.0,168.0,102.0,576.0,16.0,13.0,350.0,6.0,0.0,38.0,4.0,17.0,133.0,11.0,0.0,25.0,88.0,41.0,58.0,34.0,3.0,284.0,98.0,290.0,460.0,111.0,99.0,6034
25025100100,214.0,0.0,4.0,4.0,70.0,21.0,38.0,0.0,0.0,0.0,6.0,41.0,11.0,1.0,15.0,887.0,3.0,3.0,0.0,42.0,27.0,62.0,85.0,0.0,3.0,0.0,0.0,84.0,0.0,4.0,0.0,500.0,266.0,28.0,207.0,129.0,9.0,26.0,34.0,0.0,502.0,2248.0,112.0,84.0,495.0,13.0,5.0,398.0,7.0,1.0,69.0,13.0,77.0,201.0,5.0,0.0,20.0,75.0,53.0,70.0,95.0,8.0,293.0,93.0,278.0,511.0,164.0,106.0,8820
25025100200,111.0,0.0,3.0,3.0,56.0,12.0,14.0,0.0,0.0,0.0,6.0,16.0,17.0,0.0,18.0,71.0,0.0,6.0,0.0,15.0,7.0,25.0,59.0,0.0,1.0,1.0,1.0,53.0,0.0,0.0,0.0,203.0,126.0,27.0,156.0,70.0,8.0,1.0,1.0,0.0,153.0,477.0,115.0,90.0,260.0,11.0,6.0,154.0,4.0,0.0,35.0,1.0,10.0,74.0,10.0,0.0,13.0,63.0,32.0,47.0,21.0,3.0,170.0,36.0,150.0,255.0,83.0,63.0,3423
25025100300,103.0,0.0,1.0,5.0,44.0,11.0,28.0,0.0,0.0,0.0,14.0,20.0,15.0,2.0,13.0,69.0,1.0,0.0,0.0,25.0,7.0,20.0,60.0,0.0,0.0,0.0,0.0,43.0,0.0,4.0,0.0,163.0,129.0,32.0,79.0,85.0,11.0,4.0,2.0,0.0,179.0,357.0,80.0,57.0,327.0,12.0,3.0,146.0,3.0,0.0,36.0,3.0,11.0,84.0,3.0,0.0,11.0,50.0,20.0,23.0,17.0,6.0,120.0,54.0,136.0,268.0,83.0,36.0,3115
25025100400,116.0,0.0,1.0,2.0,52.0,13.0,17.0,0.0,0.0,0.0,9.0,36.0,31.0,1.0,12.0,78.0,1.0,8.0,0.0,21.0,4.0,27.0,72.0,0.0,1.0,0.0,0.0,65.0,0.0,2.0,0.0,251.0,125.0,25.0,164.0,109.0,4.0,1.0,1.0,0.0,289.0,540.0,219.0,158.0,364.0,5.0,3.0,235.0,2.0,1.0,24.0,2.0,21.0,108.0,8.0,1.0,11.0,68.0,45.0,47.0,6.0,6.0,204.0,72.0,269.0,337.0,63.0,56.0,4413
25025100500,171.0,0.0,2.0,2.0,100.0,23.0,32.0,0.0,1.0,0.0,18.0,49.0,22.0,1.0,58.0,193.0,0.0,1.0,0.0,40.0,16.0,69.0,101.0,1.0,0.0,0.0,0.0,83.0,0.0,9.0,1.0,395.0,222.0,27.0,260.0,144.0,13.0,13.0,13.0,0.0,395.0,813.0,183.0,125.0,719.0,14.0,11.0,352.0,8.0,1.0,56.0,4.0,50.0,128.0,13.0,2.0,21.0,113.0,48.0,170.0,17.0,6.0,372.0,180.0,370.0,480.0,140.0,124.0,6995
25025100601,38.0,0.0,0.0,1.0,25.0,9.0,5.0,0.0,0.0,0.0,0.0,25.0,5.0,2.0,6.0,47.0,0.0,1.0,1.0,22.0,1.0,6.0,41.0,0.0,0.0,0.0,0.0,23.0,0.0,4.0,0.0,125.0,58.0,13.0,58.0,78.0,8.0,0.0,1.0,0.0,171.0,256.0,28.0,24.0,226.0,4.0,6.0,102.0,1.0,1.0,12.0,0.0,14.0,48.0,7.0,1.0,6.0,55.0,15.0,15.0,7.0,2.0,85.0,103.0,134.0,165.0,21.0,29.0,2141
25025100603,24.0,0.0,0.0,0.0,36.0,4.0,3.0,0.0,0.0,0.0,14.0,14.0,15.0,4.0,7.0,49.0,4.0,7.0,1.0,7.0,4.0,3.0,22.0,0.0,1.0,0.0,0.0,27.0,0.0,0.0,0.0,88.0,46.0,7.0,109.0,57.0,8.0,18.0,2.0,0.0,135.0,174.0,10.0,10.0,199.0,1.0,0.0,79.0,3.0,0.0,7.0,0.0,25.0,49.0,3.0,3.0,3.0,20.0,10.0,5.0,0.0,2.0,49.0,23.0,69.0,54.0,25.0,21.0,1560
25025100700,28.0,0.0,0.0,1.0,28.0,11.0,2.0,0.0,0.0,0.0,16.0,27.0,26.0,0.0,9.0,101.0,9.0,3.0,0.0,19.0,7.0,7.0,52.0,0.0,0.0,0.0,0.0,27.0,1.0,2.0,0.0,110.0,60.0,6.0,161.0,79.0,9.0,9.0,0.0,0.0,204.0,236.0,13.0,5.0,274.0,1.0,3.0,91.0,0.0,0.0,7.0,1.0,17.0,58.0,8.0,1.0,10.0,16.0,17.0,21.0,1.0,1.0,54.0,50.0,96.0,88.0,49.0,47.0,2179
25025100800,34.0,0.0,0.0,0.0,41.0,6.0,4.0,0.0,0.0,0.0,5.0,27.0,16.0,0.0,7.0,67.0,2.0,0.0,0.0,18.0,1.0,6.0,34.0,0.0,1.0,0.0,0.0,35.0,0.0,1.0,0.0,155.0,100.0,10.0,132.0,94.0,8.0,5.0,0.0,1.0,223.0,296.0,41.0,29.0,320.0,3.0,3.0,118.0,3.0,0.0,6.0,2.0,23.0,55.0,12.0,0.0,12.0,52.0,14.0,19.0,1.0,5.0,99.0,59.0,124.0,158.0,48.0,31.0,2566
25025100900,58.0,0.0,0.0,3.0,40.0,5.0,11.0,0.0,3.0,0.0,7.0,35.0,5.0,0.0,15.0,49.0,3.0,1.0,0.0,19.0,6.0,13.0,51.0,0.0,0.0,0.0,0.0,38.0,0.0,2.0,0.0,199.0,87.0,11.0,182.0,54.0,8.0,0.0,0.0,0.0,196.0,462.0,74.0,51.0,295.0,9.0,7.0,137.0,2.0,0.0,20.0,2.0,13.0,59.0,6.0,0.0,8.0,51.0,17.0,20.0,3.0,4.0,133.0,34.0,121.0,146.0,38.0,24.0,2837
25025101001,128.0,0.0,0.0,4.0,72.0,26.0,13.0,0.0,0.0,0.0,13.0,43.0,35.0,0.0,21.0,128.0,4.0,6.0,0.0,36.0,9.0,31.0,113.0,1.0,0.0,0.0,0.0,80.0,0.0,6.0,0.0,327.0,182.0,26.0,235.0,89.0,4.0,9.0,42.0,0.0,311.0,583.0,135.0,100.0,498.0,6.0,9.0,261.0,4.0,1.0,26.0,0.0,29.0,177.0,12.0,0.0,14.0,79.0,34.0,87.0,19.0,4.0,221.0,75.0,245.0,333.0,58.0,81.0,5085
25025101002,121.0,0.0,0.0,4.0,44.0,15.0,17.0,0.0,0.0,0.0,23.0,26.0,11.0,0.0,20.0,97.0,2.0,5.0,0.0,22.0,9.0,41.0,81.0,0.0,0.0,0.0,0.0,64.0,0.0,7.0,0.0,278.0,195.0,20.0,121.0,89.0,9.0,12.0,10.0,1.0,278.0,510.0,73.0,51.0,323.0,5.0,8.0,185.0,7.0,0.0,49.0,1.0,13.0,127.0,10.0,0.0,16.0,67.0,31.0,39.0,20.0,5.0,174.0,48.0,192.0,325.0,84.0,53.0,4038
25025101101,63.0,0.0,1.0,2.0,42.0,13.0,9.0,0.0,0.0,0.0,8.0,11.0,9.0,0.0,4.0,46.0,0.0,7.0,0.0,15.0,3.0,20.0,50.0,0.0,1.0,0.0,0.0,42.0,0.0,9.0,0.0,169.0,80.0,38.0,70.0,65.0,5.0,0.0,1.0,0.0,172.0,347.0,40.0,38.0,225.0,6.0,1.0,146.0,5.0,0.0,18.0,0.0,10.0,72.0,2.0,0.0,7.0,35.0,15.0,34.0,12.0,2.0,105.0,65.0,141.0,229.0,39.0,32.0,2581
25025101102,197.0,0.0,0.0,0.0,64.0,20.0,32.0,0.0,1.0,0.0,28.0,30.0,15.0,2.0,19.0,79.0,1.0,6.0,0.0,31.0,11.0,37.0,88.0,0.0,1.0,0.0,0.0,80.0,0.0,14.0,0.0,371.0,145.0,51.0,192.0,99.0,14.0,2.0,34.0,0.0,319.0,787.0,143.0,100.0,401.0,17.0,3.0,336.0,1.0,0.0,58.0,3.0,24.0,141.0,13.0,0.0,19.0,81.0,30.0,106.0,12.0,6.0,316.0,89.0,297.0,466.0,93.0,97.0,5622
25025110103,47.0,0.0,3.0,3.0,56.0,7.0,7.0,0.0,0.0,0.0,11.0,25.0,11.0,0.0,9.0,131.0,0.0,2.0,0.0,21.0,1.0,8.0,43.0,0.0,0.0,0.0,0.0,33.0,0.0,1.0,0.0,134.0,94.0,10.0,92.0,120.0,5.0,18.0,1.0,0.0,186.0,366.0,32.0,21.0,375.0,1.0,1.0,140.0,5.0,1.0,29.0,3.0,25.0,60.0,16.0,0.0,11.0,53.0,8.0,37.0,10.0,1.0,97.0,156.0,138.0,92.0,59.0,37.0,2853
25025110201,20.0,0.0,0.0,1.0,23.0,0.0,2.0,0.0,1.0,0.0,4.0,6.0,0.0,1.0,7.0,33.0,0.0,1.0,0.0,7.0,4.0,5.0,31.0,0.0,3.0,0.0,0.0,45.0,0.0,0.0,0.0,88.0,42.0,9.0,45.0,59.0,5.0,0.0,0.0,0.0,133.0,215.0,26.0,19.0,194.0,6.0,0.0,86.0,1.0,0.0,5.0,0.0,17.0,35.0,3.0,0.0,3.0,16.0,20.0,13.0,2.0,0.0,53.0,23.0,52.0,79.0,22.0,10.0,1475
25025110301,34.0,0.0,0.0,1.0,22.0,3.0,2.0,0.0,0.0,0.0,14.0,9.0,15.0,0.0,11.0,40.0,14.0,2.0,0.0,11.0,1.0,9.0,39.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,85.0,62.0,4.0,152.0,49.0,4.0,6.0,0.0,0.0,128.0,249.0,7.0,4.0,291.0,1.0,4.0,93.0,0.0,0.0,2.0,0.0,10.0,70.0,6.0,1.0,3.0,25.0,3.0,11.0,0.0,1.0,77.0,29.0,55.0,74.0,65.0,15.0,1828
25025110401,44.0,0.0,3.0,1.0,34.0,3.0,2.0,0.0,0.0,0.0,1.0,14.0,5.0,1.0,13.0,59.0,0.0,1.0,0.0,10.0,2.0,5.0,41.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,122.0,50.0,1.0,40.0,67.0,4.0,2.0,0.0,0.0,177.0,258.0,32.0,19.0,173.0,0.0,2.0,116.0,5.0,1.0,11.0,0.0,9.0,38.0,7.0,0.0,3.0,24.0,5.0,23.0,6.0,2.0,97.0,74.0,101.0,98.0,28.0,15.0,1872
25025110403,21.0,0.0,0.0,3.0,17.0,1.0,2.0,0.0,0.0,0.0,1.0,15.0,2.0,0.0,2.0,57.0,0.0,0.0,0.0,12.0,5.0,3.0,31.0,0.0,1.0,0.0,0.0,30.0,0.0,0.0,0.0,89.0,42.0,7.0,55.0,36.0,2.0,0.0,0.0,0.0,135.0,201.0,33.0,20.0,203.0,1.0,2.0,80.0,0.0,0.0,11.0,0.0,17.0,33.0,6.0,0.0,2.0,20.0,4.0,5.0,7.0,0.0,47.0,28.0,49.0,64.0,23.0,10.0,1435
25025110501,18.0,0.0,0.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,1.0,14.0,6.0,1.0,2.0,51.0,2.0,0.0,0.0,9.0,1.0,1.0,32.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,53.0,24.0,6.0,49.0,32.0,1.0,0.0,0.0,0.0,81.0,93.0,11.0,7.0,111.0,0.0,2.0,59.0,1.0,2.0,7.0,0.0,11.0,21.0,5.0,0.0,3.0,16.0,3.0,4.0,3.0,3.0,24.0,15.0,30.0,34.0,16.0,13.0,904
25025110502,37.0,0.0,2.0,1.0,31.0,3.0,0.0,0.0,0.0,0.0,21.0,23.0,13.0,0.0,7.0,120.0,0.0,4.0,0.0,20.0,2.0,11.0,61.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,135.0,45.0,12.0,119.0,41.0,2.0,16.0,4.0,0.0,197.0,248.0,29.0,10.0,334.0,2.0,4.0,114.0,4.0,0.0,26.0,1.0,21.0,55.0,5.0,0.0,5.0,25.0,12.0,37.0,9.0,2.0,69.0,60.0,110.0,61.0,39.0,23.0,2266
25025110601,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,7.0,1.0,0.0,0.0,3.0,2.0,0.0,23.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,18.0,13.0,2.0,8.0,17.0,0.0,0.0,0.0,0.0,47.0,34.0,2.0,1.0,34.0,0.0,1.0,14.0,0.0,0.0,6.0,0.0,10.0,9.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,7.0,4.0,11.0,7.0,4.0,3.0,314
25025110607,14.0,0.0,0.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,5.0,13.0,7.0,0.0,1.0,29.0,1.0,0.0,0.0,9.0,4.0,1.0,24.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,74.0,29.0,1.0,51.0,45.0,3.0,0.0,1.0,0.0,124.0,108.0,17.0,4.0,181.0,1.0,2.0,74.0,1.0,2.0,17.0,0.0,14.0,23.0,7.0,0.0,0.0,16.0,2.0,6.0,0.0,3.0,35.0,36.0,38.0,23.0,23.0,7.0,1114
25025120103,7.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,0.0,1.0,7.0,1.0,0.0,0.0,3.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,26.0,21.0,1.0,57.0,22.0,0.0,1.0,0.0,0.0,40.0,68.0,8.0,2.0,45.0,0.0,1.0,25.0,0.0,0.0,1.0,0.0,12.0,12.0,2.0,0.0,3.0,13.0,3.0,4.0,0.0,0.0,15.0,22.0,14.0,16.0,9.0,6.0,509
25025120104,8.0,0.0,0.0,1.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,8.0,0.0,0.0,0.0,7.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,30.0,17.0,0.0,30.0,22.0,1.0,0.0,1.0,0.0,36.0,55.0,5.0,3.0,44.0,0.0,0.0,29.0,2.0,0.0,3.0,1.0,10.0,8.0,3.0,0.0,1.0,12.0,1.0,2.0,1.0,0.0,8.0,45.0,26.0,11.0,5.0,3.0,476
25025120105,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,29.0,20.0,2.0,16.0,13.0,0.0,0.0,0.0,0.0,30.0,39.0,1.0,1.0,30.0,1.0,0.0,11.0,0.0,0.0,1.0,0.0,5.0,8.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,4.0,5.0,14.0,9.0,8.0,2.0,304
25025120201,28.0,0.0,1.0,1.0,37.0,7.0,4.0,0.0,0.0,0.0,10.0,22.0,6.0,1.0,12.0,65.0,1.0,1.0,0.0,20.0,0.0,11.0,30.0,0.0,0.0,0.0,0.0,22.0,0.0,1.0,0.0,90.0,68.0,6.0,98.0,74.0,5.0,7.0,0.0,0.0,134.0,242.0,10.0,6.0,280.0,3.0,4.0,91.0,2.0,0.0,6.0,2.0,25.0,35.0,7.0,0.0,5.0,54.0,7.0,11.0,3.0,2.0,79.0,138.0,103.0,59.0,30.0,18.0,1984
25025120301,52.0,0.0,0.0,2.0,53.0,4.0,9.0,0.0,0.0,0.0,10.0,30.0,15.0,2.0,16.0,516.0,1.0,5.0,1.0,14.0,9.0,14.0,59.0,3.0,1.0,0.0,0.0,38.0,0.0,0.0,0.0,147.0,200.0,3.0,170.0,155.0,7.0,10.0,2.0,0.0,295.0,1149.0,31.0,21.0,347.0,2.0,5.0,159.0,14.0,0.0,23.0,7.0,115.0,97.0,13.0,0.0,9.0,110.0,17.0,31.0,24.0,1.0,99.0,142.0,138.0,91.0,83.0,70.0,4641
25025120400,26.0,0.0,0.0,2.0,40.0,5.0,3.0,0.0,1.0,0.0,9.0,41.0,30.0,2.0,5.0,43.0,3.0,0.0,0.0,13.0,3.0,2.0,57.0,0.0,0.0,0.0,0.0,30.0,0.0,2.0,0.0,158.0,106.0,5.0,251.0,150.0,4.0,8.0,1.0,0.0,273.0,333.0,44.0,27.0,333.0,0.0,7.0,101.0,3.0,1.0,21.0,0.0,51.0,54.0,9.0,0.0,17.0,127.0,8.0,22.0,2.0,7.0,108.0,167.0,101.0,52.0,41.0,40.0,2949
25025120500,47.0,0.0,1.0,1.0,20.0,7.0,12.0,0.0,0.0,0.0,8.0,6.0,8.0,0.0,10.0,95.0,0.0,4.0,0.0,12.0,2.0,15.0,27.0,0.0,1.0,0.0,0.0,23.0,0.0,10.0,0.0,76.0,67.0,9.0,129.0,86.0,1.0,3.0,3.0,0.0,110.0,250.0,17.0,7.0,139.0,3.0,3.0,121.0,2.0,0.0,11.0,0.0,26.0,37.0,6.0,0.0,7.0,39.0,4.0,36.0,5.0,1.0,68.0,74.0,66.0,45.0,36.0,55.0,1851
25025120600,10.0,0.0,0.0,3.0,20.0,1.0,1.0,0.0,0.0,0.0,2.0,13.0,7.0,1.0,6.0,25.0,0.0,5.0,0.0,4.0,0.0,9.0,20.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,46.0,50.0,8.0,123.0,92.0,1.0,0.0,1.0,0.0,48.0,122.0,4.0,0.0,91.0,0.0,1.0,37.0,2.0,0.0,6.0,0.0,12.0,16.0,2.0,0.0,11.0,43.0,1.0,9.0,7.0,0.0,22.0,126.0,44.0,20.0,10.0,28.0,1122
25025120700,15.0,0.0,1.0,0.0,18.0,5.0,1.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,2.0,6.0,1.0,0.0,0.0,6.0,2.0,1.0,10.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,44.0,44.0,1.0,56.0,55.0,1.0,1.0,1.0,0.0,69.0,95.0,25.0,20.0,89.0,3.0,1.0,38.0,0.0,0.0,7.0,0.0,8.0,12.0,9.0,0.0,0.0,28.0,4.0,9.0,1.0,1.0,18.0,46.0,30.0,23.0,12.0,13.0,847
25025130100,18.0,0.0,1.0,3.0,12.0,1.0,1.0,0.0,0.0,0.0,4.0,22.0,6.0,1.0,9.0,11.0,4.0,0.0,0.0,13.0,6.0,6.0,51.0,0.0,0.0,1.0,0.0,27.0,0.0,0.0,0.0,109.0,47.0,1.0,103.0,47.0,0.0,0.0,0.0,0.0,174.0,222.0,17.0,8.0,130.0,3.0,3.0,83.0,2.0,0.0,24.0,0.0,18.0,26.0,14.0,0.0,1.0,21.0,1.0,10.0,0.0,3.0,59.0,11.0,46.0,40.0,12.0,7.0,1439
25025130200,16.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,5.0,23.0,13.0,3.0,4.0,25.0,1.0,0.0,0.0,15.0,5.0,3.0,42.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,88.0,52.0,2.0,76.0,45.0,3.0,4.0,0.0,0.0,188.0,185.0,22.0,14.0,234.0,1.0,2.0,56.0,2.0,0.0,16.0,0.0,16.0,30.0,4.0,0.0,1.0,14.0,2.0,5.0,1.0,4.0,55.0,14.0,35.0,29.0,18.0,6.0,1412
25025130300,12.0,0.0,0.0,0.0,11.0,1.0,1.0,0.0,0.0,0.0,4.0,15.0,8.0,0.0,3.0,310.0,0.0,1.0,0.0,3.0,29.0,1.0,37.0,0.0,1.0,0.0,1.0,21.0,0.0,0.0,0.0,146.0,70.0,4.0,73.0,46.0,2.0,4.0,1.0,0.0,190.0,938.0,7.0,0.0,203.0,1.0,2.0,55.0,3.0,1.0,20.0,1.0,86.0,32.0,6.0,0.0,0.0,24.0,7.0,1.0,30.0,1.0,23.0,18.0,57.0,43.0,20.0,19.0,2593
25025130402,26.0,0.0,1.0,0.0,18.0,3.0,1.0,0.0,0.0,0.0,20.0,20.0,12.0,1.0,2.0,36.0,4.0,9.0,0.0,14.0,2.0,1.0,34.0,0.0,0.0,0.0,0.0,36.0,0.0,1.0,0.0,137.0,51.0,3.0,79.0,39.0,3.0,6.0,1.0,0.0,236.0,244.0,22.0,9.0,169.0,3.0,2.0,91.0,1.0,0.0,18.0,1.0,25.0,46.0,9.0,0.0,4.0,18.0,4.0,11.0,9.0,5.0,70.0,20.0,67.0,43.0,20.0,7.0,1714
25025130404,12.0,0.0,0.0,7.0,15.0,2.0,1.0,0.0,0.0,0.0,7.0,17.0,3.0,1.0,24.0,72.0,1.0,0.0,0.0,10.0,2.0,6.0,28.0,0.0,2.0,0.0,0.0,30.0,0.0,0.0,0.0,85.0,33.0,9.0,51.0,36.0,4.0,1.0,1.0,0.0,162.0,165.0,24.0,16.0,121.0,0.0,2.0,80.0,4.0,1.0,8.0,0.0,10.0,22.0,8.0,0.0,1.0,22.0,4.0,3.0,4.0,0.0,35.0,14.0,69.0,41.0,21.0,13.0,1310
25025130406,26.0,0.0,0.0,0.0,13.0,4.0,1.0,0.0,0.0,0.0,1.0,14.0,5.0,1.0,16.0,59.0,0.0,0.0,0.0,9.0,2.0,1.0,62.0,0.0,1.0,0.0,0.0,55.0,0.0,0.0,0.0,151.0,44.0,6.0,73.0,61.0,4.0,1.0,2.0,0.0,232.0,294.0,55.0,23.0,75.0,2.0,2.0,96.0,2.0,0.0,23.0,0.0,14.0,45.0,5.0,0.0,2.0,35.0,7.0,4.0,2.0,1.0,73.0,14.0,88.0,115.0,15.0,17.0,1853
25025140102,37.0,0.0,0.0,2.0,24.0,7.0,2.0,0.0,0.0,0.0,19.0,25.0,9.0,0.0,3.0,41.0,3.0,2.0,1.0,18.0,4.0,7.0,69.0,0.0,1.0,0.0,0.0,49.0,0.0,0.0,0.0,150.0,82.0,22.0,76.0,68.0,6.0,1.0,0.0,0.0,221.0,312.0,71.0,45.0,191.0,7.0,2.0,117.0,0.0,0.0,9.0,1.0,11.0,49.0,5.0,0.0,3.0,41.0,13.0,16.0,7.0,4.0,88.0,40.0,85.0,140.0,19.0,13.0,2238
25025140105,17.0,0.0,0.0,2.0,11.0,4.0,1.0,0.0,0.0,0.0,6.0,23.0,9.0,0.0,5.0,59.0,1.0,3.0,0.0,12.0,5.0,1.0,32.0,0.0,1.0,0.0,0.0,40.0,0.0,0.0,0.0,106.0,53.0,3.0,88.0,50.0,5.0,4.0,1.0,0.0,172.0,190.0,63.0,32.0,251.0,1.0,1.0,86.0,1.0,0.0,8.0,1.0,12.0,55.0,7.0,0.0,6.0,15.0,4.0,12.0,8.0,4.0,55.0,36.0,74.0,98.0,39.0,11.0,1784
