GEOID,ARSON,ASSAULT,BATTERY,BURGLARY,CONCEALED CARRY LICENSE VIOLATION,CRIM SEXUAL ASSAULT,CRIMINAL DAMAGE,CRIMINAL SEXUAL ASSAULT,CRIMINAL TRESPASS,DECEPTIVE PRACTICE,DOMESTIC VIOLENCE,GAMBLING,HOMICIDE,HUMAN TRAFFICKING,INTERFERENCE WITH PUBLIC OFFICER,INTIMIDATION,KIDNAPPING,LIQUOR LAW VIOLATION,MOTOR VEHICLE THEFT,NARCOTICS,NON - CRIMINAL,NON-CRIMINAL,NON-CRIMINAL (SUBJECT SPECIFIED),OBSCENITY,OFFENSE INVOLVING CHILDREN,OTHER NARCOTIC VIOLATION,OTHER OFFENSE,PROSTITUTION,PUBLIC INDECENCY,PUBLIC PEACE VIOLATION,RITUALISM,ROBBERY,SEX OFFENSE,STALKING,THEFT,WEAPONS VIOLATION,TOTAL
17031010100,16.0,984.0,3323.0,586.0,0.0,71.0,2044.0,4.0,689.0,345.0,0.0,54.0,26.0,0.0,46.0,4.0,8.0,32.0,265.0,2177.0,0.0,0.0,0.0,5.0,118.0,1.0,1041.0,46.0,0.0,82.0,0.0,487.0,44.0,5.0,1945.0,174.0,14622
17031010201,20.0,824.0,2442.0,607.0,0.0,53.0,1571.0,0.0,364.0,331.0,0.0,22.0,10.0,0.0,35.0,4.0,17.0,37.0,380.0,1346.0,0.0,1.0,0.0,2.0,104.0,0.0,926.0,10.0,0.0,64.0,0.0,431.0,63.0,3.0,1862.0,136.0,11665
17031010202,1.0,767.0,2061.0,383.0,0.0,33.0,1056.0,3.0,682.0,519.0,0.0,2.0,12.0,0.0,36.0,8.0,10.0,36.0,272.0,1249.0,0.0,0.0,0.0,2.0,52.0,0.0,493.0,127.0,1.0,68.0,0.0,506.0,62.0,6.0,4880.0,85.0,13412
17031010300,13.0,586.0,1999.0,688.0,0.0,65.0,1352.0,5.0,334.0,435.0,0.0,26.0,11.0,0.0,22.0,7.0,6.0,14.0,358.0,947.0,0.0,0.0,0.0,0.0,67.0,0.0,812.0,40.0,1.0,43.0,0.0,603.0,71.0,8.0,2350.0,56.0,10919
17031010400,3.0,424.0,1205.0,365.0,1.0,40.0,762.0,5.0,328.0,475.0,0.0,2.0,7.0,0.0,22.0,5.0,5.0,19.0,185.0,400.0,0.0,0.0,0.0,0.0,25.0,0.0,508.0,6.0,0.0,37.0,0.0,234.0,45.0,6.0,1943.0,39.0,7096
17031010501,9.0,360.0,1204.0,411.0,0.0,34.0,723.0,2.0,270.0,497.0,0.0,6.0,2.0,0.0,14.0,1.0,1.0,22.0,199.0,629.0,0.0,0.0,0.0,1.0,50.0,0.0,522.0,9.0,0.0,25.0,0.0,348.0,31.0,2.0,1361.0,43.0,6776
17031010502,10.0,193.0,723.0,369.0,0.0,30.0,585.0,0.0,142.0,202.0,0.0,1.0,3.0,0.0,9.0,2.0,4.0,8.0,169.0,198.0,0.0,0.0,0.0,0.0,22.0,1.0,368.0,5.0,0.0,18.0,0.0,243.0,32.0,2.0,1048.0,16.0,4403
17031010503,1.0,130.0,422.0,280.0,0.0,23.0,411.0,1.0,109.0,173.0,0.0,1.0,1.0,0.0,8.0,1.0,1.0,12.0,101.0,131.0,0.0,0.0,0.0,2.0,12.0,0.0,181.0,7.0,0.0,13.0,0.0,189.0,19.0,2.0,873.0,13.0,3117
17031010600,6.0,751.0,2093.0,693.0,0.0,32.0,1492.0,9.0,409.0,399.0,0.0,28.0,7.0,0.0,27.0,6.0,7.0,66.0,353.0,1282.0,0.0,0.0,0.0,1.0,63.0,1.0,759.0,46.0,0.0,86.0,0.0,625.0,56.0,5.0,2418.0,112.0,11832
17031010701,4.0,150.0,529.0,356.0,0.0,13.0,713.0,1.0,128.0,147.0,0.0,1.0,0.0,0.0,3.0,3.0,7.0,5.0,284.0,192.0,0.0,0.0,0.0,1.0,30.0,0.0,380.0,34.0,0.0,7.0,0.0,168.0,20.0,4.0,1008.0,23.0,4211
17031010702,14.0,647.0,2028.0,480.0,0.0,36.0,1082.0,2.0,314.0,459.0,0.0,8.0,11.0,0.0,24.0,4.0,11.0,39.0,317.0,785.0,0.0,1.0,0.0,2.0,61.0,0.0,726.0,591.0,0.0,77.0,0.0,499.0,51.0,6.0,1670.0,108.0,10053
17031020100,6.0,318.0,878.0,299.0,1.0,18.0,842.0,3.0,133.0,260.0,0.0,1.0,3.0,0.0,7.0,1.0,4.0,8.0,245.0,246.0,0.0,1.0,0.0,1.0,45.0,0.0,456.0,1.0,0.0,21.0,0.0,176.0,31.0,5.0,1601.0,21.0,5632
17031020200,6.0,268.0,635.0,460.0,0.0,20.0,920.0,2.0,135.0,378.0,0.0,3.0,4.0,0.0,5.0,3.0,15.0,13.0,267.0,155.0,0.0,0.0,0.0,0.0,34.0,0.0,432.0,3.0,0.0,13.0,0.0,159.0,19.0,1.0,1654.0,26.0,5630
17031020301,1.0,102.0,295.0,212.0,0.0,7.0,413.0,0.0,60.0,140.0,0.0,0.0,2.0,0.0,1.0,1.0,9.0,7.0,121.0,54.0,0.0,0.0,0.0,1.0,12.0,0.0,208.0,2.0,0.0,3.0,0.0,65.0,16.0,2.0,724.0,9.0,2467
17031020302,10.0,280.0,733.0,411.0,0.0,15.0,927.0,3.0,91.0,251.0,0.0,0.0,4.0,0.0,6.0,5.0,5.0,14.0,212.0,192.0,0.0,0.0,0.0,2.0,45.0,0.0,437.0,2.0,0.0,20.0,0.0,124.0,36.0,4.0,1371.0,33.0,5233
17031020400,6.0,199.0,733.0,352.0,0.0,17.0,904.0,1.0,88.0,313.0,0.0,6.0,3.0,0.0,6.0,4.0,5.0,1.0,188.0,179.0,0.0,0.0,0.0,2.0,45.0,0.0,370.0,2.0,0.0,13.0,0.0,166.0,18.0,3.0,1194.0,21.0,4839
17031020500,19.0,566.0,1693.0,498.0,0.0,35.0,1280.0,1.0,169.0,360.0,0.0,4.0,7.0,0.0,25.0,5.0,5.0,37.0,367.0,577.0,0.0,0.0,0.0,3.0,66.0,0.0,663.0,14.0,1.0,59.0,0.0,360.0,46.0,7.0,2220.0,60.0,9147
17031020601,9.0,356.0,968.0,613.0,0.0,18.0,1127.0,0.0,159.0,321.0,0.0,2.0,3.0,0.0,10.0,3.0,9.0,11.0,354.0,256.0,0.0,0.0,0.0,1.0,49.0,0.0,528.0,20.0,0.0,32.0,0.0,236.0,22.0,8.0,1515.0,33.0,6663
17031020602,9.0,345.0,1001.0,510.0,0.0,15.0,951.0,0.0,85.0,369.0,0.0,0.0,8.0,0.0,10.0,9.0,7.0,18.0,394.0,253.0,0.0,0.0,0.0,2.0,50.0,0.0,401.0,19.0,0.0,29.0,0.0,229.0,34.0,5.0,1841.0,32.0,6626
17031020701,1.0,246.0,639.0,253.0,0.0,17.0,518.0,2.0,161.0,194.0,0.0,4.0,0.0,0.0,8.0,4.0,4.0,12.0,107.0,301.0,0.0,0.0,0.0,1.0,12.0,0.0,268.0,22.0,0.0,71.0,0.0,62.0,30.0,2.0,979.0,31.0,3949
17031020702,16.0,463.0,1376.0,755.0,0.0,30.0,1339.0,0.0,152.0,386.0,0.0,21.0,7.0,0.0,9.0,2.0,10.0,29.0,443.0,363.0,0.0,0.0,0.0,1.0,55.0,0.0,687.0,21.0,0.0,51.0,0.0,220.0,37.0,4.0,1899.0,44.0,8420
17031020801,9.0,335.0,967.0,575.0,0.0,23.0,1007.0,0.0,124.0,306.0,0.0,4.0,4.0,0.0,5.0,2.0,13.0,19.0,391.0,320.0,0.0,0.0,1.0,2.0,31.0,0.0,595.0,19.0,1.0,30.0,0.0,152.0,32.0,3.0,1316.0,28.0,6314
17031020802,8.0,573.0,1726.0,843.0,2.0,43.0,1550.0,3.0,187.0,349.0,0.0,20.0,5.0,0.0,27.0,2.0,14.0,39.0,586.0,638.0,0.0,0.0,0.0,1.0,73.0,0.0,728.0,18.0,0.0,68.0,0.0,387.0,41.0,3.0,2049.0,59.0,10042
17031020901,12.0,498.0,1449.0,496.0,0.0,35.0,1118.0,0.0,168.0,299.0,0.0,7.0,5.0,0.0,16.0,4.0,8.0,23.0,426.0,516.0,0.0,0.0,0.0,1.0,65.0,0.0,649.0,9.0,0.0,40.0,0.0,315.0,27.0,4.0,1730.0,59.0,7979
17031020902,7.0,224.0,671.0,192.0,0.0,13.0,709.0,1.0,68.0,174.0,0.0,2.0,3.0,0.0,7.0,0.0,4.0,1.0,243.0,193.0,0.0,0.0,0.0,0.0,36.0,1.0,377.0,3.0,0.0,15.0,0.0,192.0,19.0,4.0,975.0,37.0,4171
17031030101,3.0,227.0,860.0,162.0,0.0,28.0,363.0,2.0,110.0,209.0,0.0,21.0,4.0,0.0,7.0,0.0,5.0,14.0,123.0,277.0,0.0,0.0,0.0,3.0,28.0,0.0,384.0,17.0,0.0,35.0,0.0,104.0,16.0,3.0,777.0,29.0,3811
17031030102,4.0,248.0,629.0,164.0,0.0,20.0,338.0,0.0,73.0,223.0,0.0,1.0,7.0,0.0,6.0,1.0,0.0,5.0,123.0,185.0,0.0,0.0,0.0,0.0,25.0,0.0,363.0,22.0,0.0,8.0,0.0,115.0,15.0,2.0,884.0,13.0,3474
17031030103,2.0,116.0,381.0,128.0,0.0,7.0,202.0,0.0,60.0,105.0,0.0,2.0,1.0,0.0,5.0,2.0,1.0,9.0,67.0,134.0,0.0,0.0,0.0,0.0,14.0,0.0,174.0,20.0,0.0,11.0,0.0,124.0,18.0,0.0,533.0,13.0,2129
17031030104,3.0,104.0,364.0,84.0,0.0,15.0,197.0,1.0,97.0,130.0,0.0,0.0,2.0,0.0,5.0,2.0,1.0,9.0,51.0,94.0,0.0,0.0,0.0,0.0,2.0,0.0,201.0,6.0,0.0,5.0,0.0,65.0,11.0,2.0,505.0,2.0,1958
17031030200,5.0,433.0,1086.0,780.0,0.0,23.0,1194.0,0.0,326.0,539.0,0.0,14.0,4.0,0.0,6.0,7.0,7.0,32.0,359.0,352.0,0.0,0.0,0.0,0.0,34.0,0.0,464.0,19.0,0.0,44.0,0.0,370.0,35.0,4.0,3503.0,32.0,9672
17031030300,8.0,194.0,507.0,234.0,0.0,13.0,565.0,0.0,62.0,131.0,0.0,5.0,1.0,0.0,7.0,0.0,5.0,16.0,164.0,131.0,0.0,0.0,0.0,1.0,37.0,0.0,303.0,21.0,0.0,9.0,0.0,71.0,10.0,3.0,739.0,13.0,3250
17031030400,4.0,161.0,444.0,220.0,0.0,8.0,463.0,2.0,91.0,190.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,13.0,130.0,112.0,0.0,0.0,0.0,0.0,18.0,0.0,244.0,3.0,0.0,28.0,0.0,63.0,11.0,3.0,631.0,11.0,2857
17031030500,10.0,596.0,1664.0,549.0,0.0,28.0,1061.0,2.0,282.0,393.0,0.0,3.0,4.0,0.0,7.0,5.0,6.0,38.0,365.0,477.0,0.0,0.0,0.0,1.0,47.0,0.0,503.0,10.0,0.0,105.0,0.0,322.0,38.0,2.0,2268.0,54.0,8840
17031030601,4.0,317.0,966.0,186.0,0.0,31.0,492.0,2.0,141.0,207.0,0.0,7.0,6.0,0.0,5.0,6.0,3.0,13.0,146.0,298.0,0.0,0.0,0.0,1.0,21.0,0.0,389.0,17.0,0.0,39.0,0.0,171.0,27.0,7.0,892.0,28.0,4422
17031030603,2.0,292.0,833.0,177.0,0.0,20.0,333.0,2.0,225.0,293.0,0.0,1.0,6.0,0.0,3.0,0.0,0.0,10.0,134.0,405.0,0.0,0.0,0.0,2.0,21.0,0.0,291.0,25.0,1.0,48.0,0.0,226.0,14.0,3.0,871.0,13.0,4251
17031030604,2.0,222.0,693.0,104.0,0.0,15.0,234.0,0.0,73.0,214.0,0.0,1.0,1.0,0.0,6.0,3.0,1.0,0.0,79.0,130.0,0.0,0.0,0.0,0.0,22.0,0.0,373.0,2.0,0.0,32.0,0.0,84.0,25.0,2.0,642.0,8.0,2968
17031030701,2.0,138.0,446.0,90.0,0.0,18.0,205.0,0.0,83.0,94.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,5.0,67.0,187.0,0.0,0.0,0.0,0.0,10.0,0.0,214.0,9.0,0.0,30.0,0.0,95.0,18.0,2.0,426.0,13.0,2159
17031030702,1.0,45.0,119.0,16.0,0.0,2.0,49.0,0.0,24.0,134.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,19.0,11.0,0.0,0.0,0.0,0.0,3.0,0.0,159.0,0.0,0.0,2.0,0.0,8.0,3.0,1.0,187.0,1.0,788
17031030703,4.0,251.0,876.0,217.0,0.0,15.0,456.0,0.0,137.0,284.0,0.0,1.0,5.0,0.0,5.0,0.0,6.0,13.0,165.0,227.0,0.0,0.0,0.0,0.0,19.0,0.0,314.0,9.0,0.0,51.0,0.0,176.0,31.0,2.0,1212.0,16.0,4492
17031030706,2.0,171.0,514.0,116.0,0.0,21.0,244.0,0.0,114.0,218.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,4.0,97.0,125.0,0.0,0.0,0.0,0.0,11.0,0.0,281.0,9.0,0.0,16.0,0.0,76.0,15.0,1.0,1547.0,15.0,3605
17031030800,6.0,258.0,666.0,517.0,0.0,13.0,865.0,0.0,243.0,512.0,0.0,1.0,3.0,0.0,3.0,0.0,9.0,14.0,214.0,199.0,0.0,0.0,0.0,1.0,16.0,1.0,299.0,2.0,1.0,44.0,0.0,244.0,22.0,1.0,2903.0,19.0,7076
17031030900,4.0,191.0,503.0,311.0,0.0,9.0,551.0,2.0,113.0,406.0,0.0,0.0,1.0,0.0,2.0,4.0,4.0,17.0,165.0,109.0,0.0,1.0,0.0,0.0,16.0,0.0,241.0,0.0,0.0,21.0,0.0,109.0,27.0,3.0,1494.0,10.0,4314
17031031000,5.0,200.0,527.0,376.0,0.0,31.0,659.0,0.0,87.0,249.0,0.0,0.0,4.0,0.0,3.0,3.0,2.0,27.0,225.0,148.0,0.0,0.0,0.0,0.0,17.0,0.0,303.0,4.0,0.0,46.0,0.0,99.0,29.0,4.0,1173.0,13.0,4234
17031031100,6.0,268.0,689.0,480.0,0.0,18.0,766.0,0.0,159.0,396.0,0.0,8.0,3.0,0.0,7.0,2.0,6.0,29.0,279.0,234.0,0.0,0.0,0.0,0.0,19.0,0.0,385.0,14.0,0.0,37.0,0.0,222.0,18.0,1.0,1719.0,25.0,5790
17031031200,11.0,1033.0,2606.0,338.0,0.0,34.0,1055.0,2.0,784.0,586.0,0.0,49.0,13.0,0.0,38.0,7.0,7.0,61.0,340.0,2574.0,0.0,0.0,0.0,0.0,68.0,1.0,803.0,160.0,0.0,179.0,0.0,550.0,77.0,5.0,2188.0,105.0,13674
17031031300,10.0,474.0,1427.0,229.0,1.0,66.0,729.0,4.0,268.0,420.0,0.0,7.0,6.0,0.0,12.0,2.0,4.0,15.0,304.0,639.0,0.0,2.0,0.0,0.0,26.0,0.0,587.0,36.0,0.0,70.0,0.0,211.0,52.0,5.0,1764.0,25.0,7395
17031031400,6.0,367.0,1223.0,218.0,1.0,58.0,869.0,5.0,201.0,448.0,0.0,4.0,2.0,0.0,17.0,3.0,3.0,34.0,469.0,870.0,0.0,1.0,0.0,1.0,28.0,0.0,477.0,79.0,1.0,56.0,0.0,172.0,248.0,1.0,2795.0,45.0,8702
17031031501,5.0,433.0,1264.0,162.0,0.0,28.0,556.0,1.0,174.0,268.0,0.0,4.0,8.0,0.0,11.0,3.0,6.0,5.0,179.0,796.0,0.0,0.0,0.0,2.0,63.0,0.0,474.0,49.0,0.0,46.0,0.0,177.0,36.0,1.0,1107.0,38.0,5896
17031031502,12.0,549.0,1509.0,205.0,0.0,39.0,600.0,5.0,339.0,278.0,0.0,20.0,12.0,0.0,11.0,3.0,5.0,17.0,215.0,1128.0,0.0,1.0,0.0,0.0,56.0,0.0,543.0,76.0,0.0,66.0,0.0,203.0,38.0,1.0,1545.0,63.0,7539
17031031700,16.0,819.0,2326.0,585.0,0.0,55.0,1272.0,1.0,537.0,537.0,0.0,3.0,14.0,0.0,32.0,9.0,7.0,30.0,373.0,1558.0,0.0,0.0,0.0,5.0,58.0,0.0,946.0,173.0,0.0,91.0,0.0,369.0,58.0,9.0,2168.0,75.0,12126
17031031800,0.0,131.0,320.0,172.0,0.0,6.0,371.0,1.0,85.0,177.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,9.0,145.0,77.0,0.0,0.0,0.0,0.0,18.0,1.0,180.0,6.0,0.0,24.0,0.0,71.0,16.0,0.0,822.0,8.0,2644
17031031900,4.0,120.0,315.0,251.0,0.0,8.0,440.0,0.0,81.0,221.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,14.0,143.0,98.0,0.0,0.0,0.0,0.0,14.0,0.0,212.0,6.0,0.0,14.0,0.0,68.0,11.0,0.0,933.0,8.0,2970
17031032100,7.0,574.0,1647.0,581.0,0.0,65.0,1093.0,2.0,438.0,877.0,0.0,2.0,5.0,0.0,9.0,5.0,15.0,13.0,417.0,420.0,0.0,1.0,0.0,0.0,57.0,0.0,636.0,136.0,0.0,67.0,0.0,322.0,69.0,2.0,4053.0,35.0,11548
17031040100,9.0,298.0,1171.0,292.0,0.0,16.0,868.0,0.0,145.0,347.0,0.0,13.0,1.0,0.0,17.0,0.0,5.0,34.0,296.0,226.0,0.0,0.0,0.0,0.0,23.0,0.0,433.0,3.0,0.0,53.0,0.0,116.0,30.0,3.0,1656.0,17.0,6072
17031040201,10.0,574.0,1481.0,568.0,0.0,48.0,1207.0,1.0,246.0,502.0,0.0,44.0,2.0,0.0,11.0,10.0,9.0,66.0,398.0,339.0,0.0,0.0,0.0,0.0,39.0,0.0,728.0,45.0,0.0,89.0,0.0,195.0,40.0,6.0,2157.0,46.0,8861
17031040202,7.0,468.0,1335.0,426.0,1.0,41.0,1193.0,6.0,164.0,468.0,0.0,4.0,5.0,0.0,17.0,6.0,6.0,19.0,444.0,374.0,0.0,1.0,0.0,0.0,66.0,0.0,707.0,45.0,0.0,57.0,0.0,173.0,36.0,5.0,2005.0,31.0,8110
17031040300,5.0,242.0,1019.0,284.0,0.0,17.0,716.0,1.0,69.0,143.0,0.0,1.0,1.0,0.0,6.0,3.0,4.0,5.0,219.0,188.0,0.0,0.0,0.0,0.0,22.0,1.0,286.0,34.0,0.0,39.0,0.0,89.0,33.0,1.0,937.0,17.0,4382
17031040401,0.0,117.0,249.0,214.0,0.0,7.0,427.0,0.0,65.0,175.0,0.0,2.0,1.0,0.0,2.0,1.0,7.0,12.0,153.0,78.0,0.0,0.0,0.0,0.0,17.0,1.0,199.0,3.0,0.0,7.0,0.0,67.0,14.0,1.0,856.0,7.0,2682
17031040402,4.0,340.0,895.0,327.0,0.0,16.0,728.0,3.0,332.0,411.0,0.0,4.0,1.0,0.0,3.0,6.0,8.0,41.0,231.0,459.0,0.0,0.0,0.0,0.0,24.0,0.0,360.0,10.0,0.0,114.0,0.0,140.0,38.0,9.0,1790.0,36.0,6330
17031040600,3.0,197.0,480.0,380.0,1.0,9.0,528.0,0.0,86.0,279.0,0.0,3.0,1.0,0.0,2.0,3.0,2.0,12.0,151.0,66.0,0.0,1.0,0.0,1.0,10.0,0.0,235.0,9.0,0.0,27.0,0.0,131.0,19.0,3.0,1289.0,6.0,3934
17031040700,3.0,137.0,375.0,294.0,0.0,10.0,478.0,0.0,54.0,181.0,0.0,6.0,4.0,0.0,7.0,3.0,5.0,24.0,154.0,95.0,0.0,0.0,0.0,1.0,20.0,0.0,233.0,118.0,0.0,21.0,0.0,95.0,15.0,2.0,870.0,16.0,3221
17031040800,0.0,64.0,208.0,210.0,0.0,7.0,215.0,0.0,40.0,105.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0,89.0,47.0,0.0,0.0,0.0,0.0,8.0,0.0,144.0,1.0,0.0,0.0,0.0,35.0,13.0,1.0,537.0,5.0,1736
17031040900,5.0,138.0,333.0,301.0,0.0,13.0,412.0,3.0,108.0,155.0,0.0,3.0,1.0,0.0,3.0,1.0,4.0,10.0,131.0,58.0,0.0,0.0,0.0,0.0,19.0,0.0,239.0,3.0,3.0,15.0,0.0,69.0,33.0,3.0,1067.0,6.0,3136
17031050100,3.0,63.0,179.0,263.0,0.0,10.0,402.0,0.0,57.0,129.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,132.0,44.0,0.0,0.0,0.0,0.0,16.0,0.0,121.0,0.0,0.0,12.0,0.0,67.0,6.0,4.0,707.0,3.0,2224
17031050200,8.0,264.0,632.0,590.0,0.0,22.0,798.0,0.0,139.0,421.0,0.0,7.0,3.0,0.0,7.0,3.0,3.0,18.0,239.0,127.0,0.0,0.0,0.0,0.0,25.0,0.0,359.0,5.0,0.0,21.0,0.0,145.0,24.0,6.0,1819.0,16.0,5701
17031050300,4.0,70.0,169.0,267.0,0.0,10.0,341.0,1.0,39.0,127.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,142.0,68.0,0.0,0.0,0.0,0.0,17.0,0.0,193.0,2.0,0.0,10.0,0.0,37.0,7.0,0.0,501.0,8.0,2022
17031050500,10.0,194.0,494.0,633.0,0.0,15.0,769.0,2.0,113.0,448.0,0.0,3.0,2.0,0.0,6.0,2.0,10.0,5.0,283.0,126.0,0.0,1.0,0.0,0.0,23.0,0.0,344.0,3.0,0.0,15.0,0.0,122.0,28.0,4.0,1714.0,10.0,5379
17031050600,6.0,94.0,226.0,373.0,0.0,8.0,469.0,1.0,56.0,242.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,11.0,147.0,42.0,0.0,0.0,0.0,0.0,4.0,0.0,146.0,1.0,0.0,9.0,0.0,79.0,16.0,3.0,1071.0,3.0,3014
17031050700,3.0,33.0,83.0,191.0,0.0,2.0,186.0,0.0,20.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,67.0,18.0,0.0,0.0,0.0,2.0,1.0,0.0,46.0,0.0,1.0,4.0,0.0,44.0,3.0,1.0,430.0,1.0,1238
17031050800,2.0,44.0,119.0,161.0,0.0,3.0,160.0,0.0,26.0,82.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,6.0,62.0,19.0,0.0,0.0,0.0,0.0,7.0,0.0,74.0,2.0,0.0,5.0,0.0,28.0,6.0,1.0,408.0,3.0,1222
17031050900,1.0,54.0,140.0,151.0,0.0,3.0,229.0,0.0,36.0,160.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,98.0,75.0,0.0,0.0,0.0,0.0,9.0,0.0,126.0,1.0,0.0,9.0,0.0,41.0,7.0,2.0,816.0,3.0,1967
17031051000,3.0,115.0,306.0,164.0,0.0,9.0,336.0,0.0,53.0,159.0,0.0,3.0,2.0,0.0,3.0,3.0,2.0,10.0,103.0,45.0,0.0,0.0,0.0,0.0,9.0,0.0,159.0,2.0,0.0,7.0,0.0,55.0,7.0,3.0,1324.0,6.0,2888
17031051100,0.0,48.0,120.0,193.0,0.0,7.0,210.0,0.0,24.0,108.0,0.0,2.0,1.0,0.0,0.0,3.0,1.0,4.0,62.0,21.0,0.0,0.0,0.0,2.0,10.0,0.0,87.0,8.0,0.0,14.0,0.0,36.0,5.0,0.0,646.0,5.0,1617
17031051200,2.0,78.0,168.0,200.0,0.0,4.0,186.0,0.0,24.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,68.0,23.0,0.0,0.0,0.0,3.0,6.0,0.0,88.0,6.0,0.0,7.0,0.0,45.0,7.0,1.0,446.0,2.0,1450
17031051300,6.0,81.0,171.0,321.0,0.0,3.0,303.0,0.0,53.0,156.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0,2.0,109.0,64.0,0.0,0.0,0.0,1.0,8.0,0.0,111.0,52.0,0.0,10.0,0.0,49.0,9.0,2.0,701.0,9.0,2231
17031051400,10.0,344.0,947.0,250.0,0.0,15.0,692.0,1.0,1149.0,178.0,0.0,9.0,7.0,0.0,6.0,4.0,7.0,38.0,123.0,548.0,0.0,1.0,0.0,2.0,27.0,0.0,306.0,158.0,0.0,43.0,0.0,123.0,17.0,4.0,885.0,43.0,5937
17031060100,6.0,93.0,247.0,301.0,0.0,10.0,433.0,0.0,59.0,149.0,0.0,0.0,3.0,0.0,3.0,1.0,2.0,7.0,148.0,76.0,0.0,0.0,0.0,1.0,7.0,2.0,125.0,13.0,0.0,19.0,0.0,76.0,12.0,0.0,930.0,8.0,2731
17031060200,6.0,202.0,495.0,263.0,0.0,9.0,522.0,0.0,86.0,138.0,0.0,0.0,0.0,0.0,1.0,6.0,4.0,10.0,164.0,163.0,0.0,0.0,0.0,0.0,8.0,0.0,170.0,0.0,0.0,38.0,0.0,60.0,25.0,1.0,1006.0,26.0,3403
17031060300,4.0,74.0,234.0,404.0,0.0,10.0,388.0,0.0,54.0,185.0,0.0,1.0,3.0,0.0,3.0,0.0,3.0,5.0,146.0,47.0,0.0,0.0,0.0,1.0,8.0,0.0,111.0,3.0,0.0,13.0,0.0,83.0,7.0,3.0,847.0,6.0,2643
17031060400,0.0,79.0,305.0,582.0,0.0,10.0,491.0,3.0,80.0,248.0,0.0,0.0,3.0,0.0,4.0,2.0,1.0,9.0,157.0,34.0,0.0,0.0,0.0,0.0,16.0,1.0,167.0,20.0,0.0,22.0,0.0,121.0,5.0,4.0,1201.0,6.0,3571
17031060500,3.0,60.0,161.0,161.0,0.0,6.0,252.0,1.0,39.0,84.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,95.0,35.0,0.0,0.0,0.0,0.0,4.0,0.0,97.0,2.0,0.0,9.0,0.0,50.0,5.0,1.0,530.0,1.0,1602
17031060800,5.0,182.0,564.0,173.0,0.0,17.0,320.0,0.0,93.0,271.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,111.0,161.0,0.0,0.0,0.0,2.0,9.0,0.0,257.0,4.0,0.0,14.0,0.0,78.0,16.0,2.0,947.0,6.0,3239
17031060900,1.0,265.0,1023.0,316.0,0.0,31.0,722.0,1.0,152.0,883.0,0.0,0.0,1.0,0.0,18.0,5.0,1.0,28.0,288.0,453.0,0.0,0.0,0.0,0.0,26.0,2.0,482.0,59.0,0.0,42.0,0.0,206.0,33.0,3.0,2645.0,24.0,7710
17031061000,3.0,275.0,761.0,234.0,0.0,29.0,462.0,0.0,270.0,512.0,0.0,4.0,0.0,0.0,21.0,6.0,3.0,30.0,117.0,226.0,0.0,2.0,0.0,1.0,13.0,0.0,253.0,16.0,2.0,62.0,0.0,182.0,42.0,2.0,1367.0,14.0,4909
17031061100,1.0,162.0,1034.0,188.0,0.0,18.0,379.0,0.0,387.0,424.0,0.0,2.0,1.0,0.0,12.0,1.0,2.0,34.0,111.0,145.0,0.0,1.0,0.0,0.0,11.0,2.0,322.0,2.0,1.0,86.0,0.0,138.0,13.0,1.0,1404.0,6.0,4888
17031061200,0.0,48.0,158.0,269.0,0.0,11.0,254.0,0.0,55.0,199.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,84.0,28.0,0.0,1.0,0.0,0.0,5.0,0.0,137.0,0.0,0.0,10.0,1.0,99.0,12.0,2.0,905.0,1.0,2285
17031061500,1.0,24.0,90.0,262.0,0.0,2.0,198.0,1.0,34.0,130.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,67.0,15.0,0.0,0.0,0.0,0.0,3.0,0.0,75.0,0.0,0.0,6.0,0.0,70.0,11.0,2.0,558.0,3.0,1558
17031061800,1.0,70.0,210.0,79.0,0.0,9.0,152.0,1.0,52.0,178.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,54.0,43.0,0.0,0.0,0.0,0.0,2.0,0.0,71.0,11.0,0.0,10.0,0.0,101.0,2.0,1.0,1045.0,1.0,2100
