GEOID,ARSON,ASSAULT,BATTERY,BURGLARY,CRIM SEXUAL ASSAULT,CRIMINAL DAMAGE,CRIMINAL SEXUAL ASSAULT,CRIMINAL TRESPASS,DECEPTIVE PRACTICE,GAMBLING,HOMICIDE,INTERFERENCE WITH PUBLIC OFFICER,INTIMIDATION,KIDNAPPING,LIQUOR LAW VIOLATION,MOTOR VEHICLE THEFT,NARCOTICS,NON-CRIMINAL,NON-CRIMINAL (SUBJECT SPECIFIED),OBSCENITY,OFFENSE INVOLVING CHILDREN,OTHER NARCOTIC VIOLATION,OTHER OFFENSE,PROSTITUTION,PUBLIC INDECENCY,PUBLIC PEACE VIOLATION,ROBBERY,SEX OFFENSE,STALKING,THEFT,WEAPONS VIOLATION,TOTAL
17031170200,1.0,63.0,174.0,94.0,4.0,183.0,0.0,22.0,39.0,0.0,0.0,1.0,1.0,2.0,5.0,79.0,70.0,0.0,0.0,0.0,8.0,0.0,97.0,0.0,0.0,6.0,22.0,5.0,0.0,218.0,5.0,1099
17031170300,2.0,95.0,215.0,154.0,5.0,316.0,0.0,39.0,89.0,1.0,1.0,3.0,0.0,2.0,1.0,84.0,66.0,0.0,0.0,0.0,11.0,1.0,137.0,0.0,0.0,5.0,27.0,2.0,1.0,467.0,5.0,1729
17031170400,2.0,55.0,146.0,128.0,1.0,233.0,0.0,20.0,56.0,0.0,1.0,1.0,2.0,0.0,1.0,55.0,30.0,0.0,0.0,0.0,9.0,0.0,102.0,0.0,0.0,3.0,20.0,2.0,0.0,260.0,3.0,1130
17031170500,0.0,50.0,160.0,114.0,2.0,199.0,0.0,23.0,50.0,0.0,1.0,3.0,0.0,2.0,0.0,27.0,27.0,0.0,0.0,0.0,6.0,0.0,105.0,0.0,0.0,4.0,7.0,3.0,0.0,259.0,3.0,1045
17031170600,3.0,18.0,49.0,54.0,0.0,84.0,0.0,5.0,31.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,16.0,0.0,0.0,0.0,5.0,0.0,55.0,0.0,0.0,2.0,3.0,2.0,0.0,91.0,0.0,434
17031170700,3.0,35.0,101.0,63.0,2.0,156.0,0.0,11.0,22.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,16.0,0.0,0.0,0.0,5.0,0.0,94.0,0.0,0.0,2.0,5.0,4.0,0.0,143.0,1.0,703
17031170800,2.0,63.0,180.0,74.0,2.0,204.0,0.0,16.0,43.0,1.0,0.0,0.0,0.0,5.0,2.0,47.0,36.0,0.0,0.0,0.0,9.0,0.0,77.0,0.0,0.0,7.0,21.0,10.0,1.0,205.0,8.0,1013
17031170900,0.0,25.0,64.0,33.0,1.0,67.0,0.0,5.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,9.0,0.0,0.0,0.0,3.0,0.0,55.0,0.0,0.0,2.0,5.0,1.0,0.0,69.0,0.0,393
17031171000,1.0,92.0,288.0,221.0,3.0,435.0,0.0,49.0,112.0,1.0,1.0,3.0,1.0,2.0,3.0,136.0,102.0,0.0,0.0,0.0,10.0,0.0,155.0,0.0,0.0,12.0,68.0,13.0,1.0,486.0,9.0,2204
17031171100,5.0,47.0,145.0,173.0,5.0,275.0,0.0,16.0,38.0,1.0,1.0,3.0,1.0,1.0,8.0,84.0,66.0,0.0,0.0,0.0,8.0,0.0,108.0,0.0,0.0,4.0,34.0,4.0,1.0,254.0,3.0,1285
17031180100,5.0,98.0,293.0,225.0,3.0,314.0,0.0,16.0,55.0,0.0,2.0,4.0,2.0,2.0,2.0,135.0,58.0,0.0,0.0,0.0,9.0,0.0,155.0,1.0,0.0,8.0,32.0,3.0,0.0,342.0,5.0,1769
17031190100,5.0,54.0,162.0,76.0,4.0,153.0,0.0,25.0,48.0,0.0,1.0,4.0,2.0,3.0,1.0,98.0,86.0,0.0,0.0,0.0,7.0,0.0,86.0,22.0,0.0,11.0,50.0,1.0,0.0,275.0,15.0,1189
17031190200,2.0,131.0,419.0,219.0,12.0,351.0,1.0,37.0,68.0,0.0,3.0,10.0,1.0,4.0,9.0,182.0,197.0,0.0,0.0,0.0,35.0,0.0,173.0,39.0,0.0,20.0,86.0,16.0,0.0,329.0,16.0,2360
17031190300,3.0,140.0,418.0,268.0,6.0,387.0,0.0,35.0,111.0,0.0,1.0,2.0,2.0,5.0,8.0,203.0,176.0,0.0,0.0,0.0,13.0,0.0,185.0,0.0,1.0,15.0,117.0,10.0,3.0,479.0,17.0,2605
17031190401,9.0,131.0,454.0,137.0,9.0,217.0,0.0,26.0,43.0,1.0,2.0,0.0,1.0,1.0,4.0,143.0,114.0,0.0,0.0,0.0,12.0,0.0,126.0,3.0,0.0,16.0,98.0,5.0,1.0,351.0,13.0,1917
17031190402,8.0,116.0,366.0,239.0,6.0,397.0,0.0,41.0,61.0,0.0,0.0,0.0,1.0,5.0,9.0,180.0,122.0,0.0,0.0,0.0,20.0,0.0,157.0,8.0,0.0,16.0,75.0,11.0,1.0,354.0,27.0,2220
17031190601,3.0,116.0,284.0,145.0,7.0,234.0,0.0,23.0,73.0,1.0,1.0,8.0,0.0,3.0,7.0,158.0,151.0,0.0,0.0,0.0,26.0,0.0,134.0,1.0,0.0,17.0,68.0,11.0,0.0,394.0,18.0,1883
17031190602,7.0,108.0,338.0,168.0,11.0,308.0,0.0,33.0,56.0,0.0,1.0,2.0,0.0,2.0,4.0,180.0,129.0,0.0,0.0,0.0,12.0,0.0,146.0,1.0,0.0,14.0,90.0,17.0,0.0,424.0,16.0,2067
17031190701,8.0,72.0,196.0,102.0,5.0,217.0,1.0,16.0,34.0,0.0,0.0,7.0,0.0,3.0,2.0,99.0,84.0,0.0,0.0,0.0,12.0,0.0,76.0,1.0,0.0,15.0,34.0,5.0,0.0,149.0,13.0,1151
17031190702,6.0,129.0,400.0,207.0,11.0,322.0,0.0,32.0,68.0,0.0,0.0,7.0,0.0,3.0,8.0,183.0,182.0,0.0,0.0,0.0,16.0,0.0,148.0,1.0,0.0,22.0,67.0,4.0,1.0,272.0,31.0,2120
17031190800,16.0,156.0,474.0,250.0,9.0,358.0,0.0,42.0,86.0,1.0,0.0,17.0,3.0,3.0,8.0,251.0,204.0,0.0,0.0,0.0,29.0,0.0,252.0,47.0,0.0,19.0,97.0,9.0,1.0,389.0,28.0,2749
17031190900,2.0,52.0,114.0,91.0,0.0,121.0,0.0,25.0,23.0,0.0,0.0,4.0,0.0,0.0,2.0,74.0,79.0,0.0,0.0,0.0,8.0,0.0,78.0,20.0,0.0,12.0,54.0,2.0,0.0,210.0,8.0,979
17031191000,6.0,64.0,181.0,115.0,8.0,173.0,0.0,13.0,51.0,0.0,1.0,6.0,1.0,0.0,3.0,81.0,114.0,0.0,0.0,0.0,8.0,0.0,91.0,188.0,0.0,17.0,35.0,1.0,0.0,189.0,14.0,1360
17031191100,13.0,209.0,616.0,300.0,14.0,434.0,0.0,40.0,89.0,1.0,7.0,11.0,2.0,3.0,11.0,293.0,303.0,0.0,0.0,0.0,34.0,0.0,292.0,42.0,0.0,32.0,131.0,11.0,1.0,627.0,44.0,3560
17031191200,6.0,222.0,520.0,120.0,11.0,294.0,0.0,185.0,66.0,0.0,1.0,15.0,14.0,2.0,5.0,128.0,362.0,0.0,0.0,1.0,35.0,0.0,176.0,1.0,0.0,63.0,93.0,9.0,0.0,372.0,28.0,2729
17031191301,8.0,140.0,460.0,175.0,10.0,342.0,0.0,39.0,47.0,0.0,0.0,5.0,0.0,2.0,12.0,221.0,230.0,0.0,0.0,1.0,23.0,0.0,151.0,2.0,0.0,19.0,78.0,8.0,0.0,276.0,38.0,2287
17031191302,9.0,139.0,440.0,213.0,5.0,279.0,0.0,36.0,46.0,0.0,2.0,5.0,1.0,3.0,19.0,186.0,241.0,0.0,0.0,0.0,35.0,0.0,188.0,0.0,0.0,28.0,99.0,10.0,0.0,281.0,25.0,2290
17031200100,7.0,92.0,280.0,175.0,6.0,204.0,0.0,21.0,83.0,0.0,1.0,4.0,1.0,3.0,2.0,148.0,66.0,0.0,0.0,0.0,18.0,0.0,112.0,3.0,0.0,7.0,50.0,5.0,0.0,224.0,7.0,1519
17031200200,8.0,185.0,663.0,193.0,10.0,358.0,0.0,32.0,41.0,0.0,2.0,7.0,1.0,5.0,10.0,188.0,264.0,0.0,0.0,0.0,19.0,0.0,220.0,3.0,0.0,59.0,84.0,8.0,2.0,387.0,47.0,2796
17031200300,0.0,50.0,148.0,82.0,4.0,89.0,0.0,10.0,37.0,0.0,1.0,5.0,0.0,1.0,0.0,95.0,111.0,0.0,0.0,0.0,6.0,0.0,70.0,2.0,0.0,8.0,38.0,2.0,0.0,130.0,4.0,893
17031200401,4.0,90.0,285.0,123.0,7.0,235.0,0.0,32.0,52.0,0.0,2.0,10.0,0.0,5.0,6.0,142.0,110.0,0.0,0.0,0.0,17.0,0.0,135.0,8.0,0.0,23.0,53.0,5.0,1.0,197.0,32.0,1574
17031200402,10.0,136.0,427.0,162.0,10.0,227.0,0.0,30.0,36.0,0.0,2.0,7.0,0.0,7.0,8.0,135.0,231.0,0.0,0.0,0.0,24.0,0.0,145.0,23.0,0.0,25.0,73.0,4.0,2.0,226.0,34.0,1984
17031210100,1.0,100.0,240.0,147.0,10.0,289.0,0.0,30.0,101.0,0.0,1.0,1.0,0.0,1.0,5.0,206.0,85.0,0.0,0.0,0.0,23.0,0.0,130.0,4.0,0.0,18.0,40.0,10.0,3.0,606.0,9.0,2060
17031210400,5.0,54.0,167.0,122.0,1.0,159.0,0.0,14.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,110.0,86.0,0.0,0.0,0.0,14.0,0.0,98.0,25.0,0.0,4.0,50.0,4.0,1.0,214.0,8.0,1167
17031210501,1.0,144.0,406.0,140.0,8.0,219.0,0.0,73.0,56.0,1.0,0.0,3.0,1.0,1.0,5.0,175.0,123.0,0.0,0.0,0.0,20.0,0.0,113.0,54.0,0.0,26.0,102.0,8.0,0.0,283.0,15.0,1977
17031210502,1.0,134.0,378.0,200.0,8.0,243.0,0.0,36.0,41.0,0.0,2.0,7.0,0.0,0.0,2.0,157.0,141.0,0.0,0.0,0.0,13.0,0.0,170.0,2.0,0.0,12.0,79.0,6.0,0.0,278.0,21.0,1931
17031210601,0.0,66.0,189.0,116.0,9.0,152.0,0.0,17.0,62.0,3.0,1.0,3.0,1.0,1.0,6.0,142.0,75.0,0.0,0.0,0.0,10.0,0.0,61.0,3.0,0.0,4.0,43.0,4.0,0.0,249.0,11.0,1228
17031210602,11.0,151.0,433.0,194.0,7.0,322.0,0.0,61.0,68.0,0.0,2.0,1.0,0.0,3.0,12.0,161.0,112.0,0.0,0.0,0.0,15.0,0.0,139.0,4.0,1.0,14.0,123.0,11.0,2.0,363.0,10.0,2220
17031210700,10.0,80.0,217.0,158.0,11.0,198.0,0.0,20.0,33.0,1.0,2.0,4.0,1.0,0.0,5.0,195.0,97.0,0.0,0.0,0.0,10.0,0.0,98.0,0.0,0.0,12.0,55.0,3.0,0.0,284.0,11.0,1505
17031210800,1.0,16.0,106.0,45.0,1.0,69.0,0.0,11.0,23.0,0.0,1.0,0.0,0.0,0.0,2.0,50.0,37.0,0.0,0.0,0.0,4.0,0.0,32.0,0.0,0.0,1.0,10.0,2.0,0.0,92.0,5.0,508
17031210900,6.0,54.0,160.0,99.0,2.0,168.0,0.0,25.0,47.0,0.0,1.0,0.0,0.0,0.0,8.0,139.0,48.0,0.0,0.0,0.0,8.0,0.0,84.0,1.0,0.0,10.0,29.0,5.0,4.0,280.0,1.0,1179
17031220300,1.0,38.0,97.0,96.0,2.0,122.0,0.0,18.0,19.0,0.0,0.0,1.0,0.0,3.0,0.0,98.0,13.0,0.0,0.0,0.0,14.0,0.0,57.0,1.0,0.0,2.0,21.0,1.0,0.0,270.0,4.0,878
17031220400,0.0,44.0,120.0,102.0,4.0,156.0,0.0,21.0,52.0,0.0,0.0,0.0,0.0,0.0,2.0,96.0,50.0,0.0,0.0,0.0,3.0,0.0,50.0,1.0,0.0,7.0,55.0,4.0,3.0,378.0,1.0,1149
17031220500,4.0,56.0,203.0,134.0,6.0,166.0,0.0,22.0,45.0,0.0,1.0,0.0,0.0,1.0,4.0,120.0,56.0,0.0,0.0,0.0,6.0,0.0,81.0,4.0,1.0,2.0,89.0,6.0,0.0,443.0,5.0,1455
17031220601,2.0,45.0,111.0,102.0,2.0,97.0,0.0,18.0,31.0,0.0,0.0,2.0,0.0,0.0,8.0,85.0,59.0,0.0,0.0,0.0,6.0,0.0,46.0,4.0,0.0,1.0,29.0,3.0,2.0,194.0,3.0,850
17031220602,3.0,131.0,392.0,270.0,4.0,267.0,0.0,48.0,105.0,0.0,0.0,4.0,1.0,1.0,5.0,158.0,106.0,0.0,0.0,0.0,11.0,0.0,143.0,0.0,0.0,17.0,140.0,14.0,0.0,595.0,9.0,2424
17031220701,5.0,84.0,264.0,179.0,11.0,180.0,0.0,29.0,25.0,0.0,3.0,3.0,1.0,0.0,4.0,117.0,114.0,0.0,0.0,0.0,15.0,0.0,81.0,4.0,0.0,15.0,48.0,11.0,0.0,223.0,15.0,1431
17031220702,5.0,152.0,357.0,238.0,9.0,272.0,0.0,40.0,38.0,0.0,1.0,3.0,0.0,1.0,6.0,160.0,202.0,0.0,0.0,0.0,15.0,0.0,152.0,20.0,0.0,14.0,87.0,8.0,1.0,332.0,14.0,2127
17031220901,3.0,118.0,381.0,185.0,14.0,187.0,0.0,35.0,28.0,0.0,2.0,4.0,3.0,3.0,6.0,119.0,206.0,0.0,0.0,0.0,15.0,0.0,125.0,33.0,0.0,21.0,58.0,8.0,1.0,211.0,26.0,1792
17031220902,8.0,102.0,257.0,135.0,3.0,161.0,0.0,31.0,42.0,1.0,1.0,6.0,1.0,6.0,3.0,127.0,140.0,0.0,0.0,0.0,12.0,0.0,106.0,2.0,0.0,14.0,66.0,3.0,0.0,301.0,16.0,1544
17031221000,3.0,91.0,294.0,128.0,6.0,152.0,0.0,22.0,27.0,1.0,1.0,2.0,0.0,1.0,5.0,107.0,124.0,0.0,0.0,0.0,19.0,0.0,118.0,2.0,0.0,14.0,45.0,4.0,0.0,186.0,9.0,1361
17031221100,4.0,99.0,364.0,213.0,13.0,292.0,0.0,31.0,65.0,0.0,0.0,2.0,0.0,0.0,9.0,161.0,153.0,0.0,0.0,0.0,23.0,1.0,132.0,10.0,0.0,15.0,88.0,11.0,2.0,468.0,8.0,2164
17031221200,1.0,75.0,195.0,151.0,6.0,203.0,0.0,24.0,29.0,0.0,1.0,0.0,0.0,2.0,4.0,117.0,49.0,0.0,0.0,1.0,13.0,0.0,85.0,1.0,0.0,11.0,34.0,5.0,1.0,277.0,6.0,1291
17031221300,6.0,81.0,210.0,143.0,10.0,193.0,0.0,42.0,52.0,0.0,1.0,8.0,2.0,2.0,12.0,119.0,106.0,0.0,0.0,1.0,40.0,1.0,103.0,2.0,0.0,13.0,68.0,5.0,0.0,472.0,7.0,1699
17031221400,3.0,116.0,461.0,99.0,14.0,280.0,0.0,72.0,109.0,0.0,2.0,6.0,1.0,3.0,16.0,128.0,118.0,0.0,0.0,0.0,11.0,1.0,74.0,1.0,0.0,15.0,83.0,10.0,1.0,919.0,8.0,2551
17031221500,4.0,46.0,169.0,87.0,7.0,164.0,0.0,13.0,40.0,1.0,0.0,1.0,2.0,2.0,3.0,115.0,39.0,0.0,0.0,0.0,10.0,0.0,59.0,3.0,0.0,6.0,33.0,4.0,1.0,284.0,7.0,1100
17031221600,2.0,43.0,142.0,182.0,1.0,188.0,0.0,22.0,48.0,0.0,0.0,3.0,0.0,1.0,5.0,97.0,24.0,0.0,0.0,0.0,3.0,0.0,63.0,0.0,0.0,8.0,42.0,2.0,1.0,404.0,8.0,1289
17031222200,4.0,24.0,87.0,111.0,1.0,227.0,0.0,23.0,31.0,0.0,0.0,3.0,0.0,0.0,2.0,79.0,31.0,0.0,0.0,0.0,5.0,0.0,23.0,0.0,0.0,7.0,46.0,6.0,0.0,367.0,5.0,1082
17031222500,2.0,49.0,173.0,71.0,3.0,72.0,0.0,33.0,15.0,0.0,0.0,0.0,0.0,2.0,6.0,48.0,51.0,0.0,0.0,0.0,3.0,0.0,34.0,0.0,0.0,10.0,23.0,1.0,0.0,125.0,10.0,731
17031222600,5.0,40.0,147.0,109.0,2.0,116.0,0.0,24.0,21.0,0.0,1.0,1.0,0.0,0.0,1.0,42.0,52.0,0.0,0.0,0.0,12.0,0.0,78.0,0.0,0.0,5.0,29.0,5.0,1.0,211.0,8.0,910
17031222700,2.0,63.0,176.0,58.0,8.0,156.0,0.0,19.0,19.0,0.0,0.0,1.0,0.0,2.0,3.0,60.0,90.0,0.0,0.0,0.0,3.0,0.0,98.0,8.0,0.0,8.0,50.0,2.0,1.0,116.0,7.0,950
17031222800,2.0,30.0,118.0,30.0,3.0,76.0,0.0,14.0,14.0,0.0,1.0,1.0,0.0,0.0,0.0,51.0,76.0,0.0,0.0,0.0,9.0,0.0,48.0,7.0,0.0,8.0,31.0,2.0,0.0,92.0,6.0,619
17031222900,1.0,93.0,200.0,67.0,2.0,104.0,0.0,7.0,7.0,0.0,0.0,2.0,0.0,2.0,4.0,81.0,80.0,0.0,0.0,0.0,8.0,0.0,60.0,33.0,0.0,7.0,37.0,2.0,0.0,127.0,13.0,937
17031230100,2.0,70.0,168.0,73.0,0.0,112.0,0.0,27.0,11.0,0.0,0.0,2.0,0.0,1.0,0.0,46.0,94.0,0.0,0.0,0.0,10.0,0.0,81.0,2.0,0.0,9.0,19.0,2.0,0.0,132.0,8.0,869
17031230200,5.0,122.0,322.0,81.0,4.0,185.0,0.0,31.0,11.0,0.0,3.0,8.0,3.0,0.0,7.0,69.0,199.0,0.0,0.0,0.0,17.0,1.0,78.0,2.0,0.0,24.0,29.0,4.0,0.0,145.0,22.0,1372
17031230300,1.0,26.0,109.0,35.0,2.0,82.0,0.0,7.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,49.0,43.0,0.0,0.0,0.0,4.0,0.0,33.0,11.0,0.0,1.0,18.0,2.0,0.0,67.0,8.0,506
17031230400,4.0,89.0,255.0,101.0,10.0,144.0,0.0,15.0,29.0,0.0,2.0,1.0,1.0,1.0,3.0,108.0,101.0,0.0,0.0,0.0,12.0,0.0,85.0,166.0,0.0,7.0,37.0,5.0,2.0,249.0,15.0,1442
17031230500,11.0,130.0,395.0,108.0,5.0,228.0,0.0,31.0,45.0,0.0,4.0,5.0,2.0,2.0,9.0,169.0,201.0,0.0,0.0,0.0,18.0,0.0,132.0,9.0,0.0,20.0,80.0,4.0,2.0,483.0,31.0,2124
17031230600,13.0,442.0,1289.0,402.0,23.0,642.0,0.0,153.0,229.0,6.0,13.0,29.0,2.0,3.0,12.0,460.0,936.0,0.0,0.0,0.0,41.0,1.0,355.0,482.0,0.0,34.0,362.0,20.0,3.0,1246.0,93.0,7291
17031230700,15.0,320.0,914.0,317.0,16.0,473.0,0.0,66.0,100.0,17.0,2.0,23.0,1.0,4.0,17.0,367.0,1170.0,0.0,0.0,0.0,38.0,0.0,241.0,512.0,0.0,32.0,239.0,23.0,2.0,603.0,65.0,5577
17031230800,6.0,91.0,182.0,52.0,4.0,97.0,0.0,17.0,19.0,1.0,0.0,4.0,0.0,1.0,1.0,60.0,199.0,0.0,0.0,0.0,17.0,0.0,51.0,41.0,0.0,4.0,41.0,2.0,0.0,100.0,12.0,1002
17031230900,10.0,262.0,879.0,310.0,11.0,402.0,0.0,108.0,103.0,5.0,11.0,12.0,4.0,0.0,15.0,158.0,622.0,0.0,0.0,0.0,37.0,0.0,262.0,32.0,0.0,54.0,112.0,17.0,0.0,448.0,44.0,3918
17031231100,3.0,70.0,253.0,50.0,7.0,123.0,0.0,25.0,18.0,15.0,4.0,5.0,1.0,4.0,1.0,61.0,449.0,0.0,0.0,0.0,5.0,0.0,53.0,1.0,0.0,12.0,73.0,4.0,0.0,207.0,30.0,1474
17031231200,14.0,531.0,1866.0,263.0,34.0,773.0,0.0,109.0,115.0,92.0,22.0,35.0,3.0,6.0,7.0,344.0,3057.0,0.0,0.0,3.0,49.0,0.0,469.0,22.0,0.0,50.0,403.0,11.0,5.0,806.0,135.0,9224
17031231500,15.0,539.0,2035.0,357.0,29.0,819.0,0.0,90.0,83.0,133.0,25.0,44.0,5.0,7.0,9.0,357.0,3087.0,0.0,0.0,0.0,62.0,0.0,452.0,4.0,0.0,43.0,308.0,18.0,2.0,832.0,135.0,9490
17031240200,0.0,9.0,49.0,98.0,3.0,116.0,0.0,9.0,24.0,0.0,0.0,1.0,0.0,2.0,3.0,82.0,17.0,0.0,0.0,0.0,3.0,0.0,24.0,144.0,0.0,1.0,27.0,1.0,0.0,267.0,3.0,883
17031240300,0.0,35.0,173.0,121.0,0.0,119.0,0.0,13.0,53.0,1.0,0.0,0.0,0.0,1.0,9.0,78.0,24.0,0.0,0.0,0.0,1.0,0.0,17.0,57.0,0.0,8.0,43.0,3.0,1.0,369.0,2.0,1128
17031240500,0.0,37.0,137.0,147.0,3.0,277.0,0.0,17.0,67.0,0.0,0.0,3.0,0.0,0.0,3.0,97.0,46.0,0.0,0.0,1.0,2.0,0.0,40.0,7.0,0.0,4.0,60.0,8.0,2.0,707.0,5.0,1670
17031240600,0.0,29.0,110.0,95.0,3.0,104.0,0.0,8.0,17.0,0.0,2.0,1.0,2.0,0.0,3.0,39.0,33.0,0.0,0.0,0.0,2.0,0.0,41.0,8.0,0.0,0.0,27.0,4.0,2.0,151.0,6.0,687
17031240700,1.0,55.0,142.0,87.0,1.0,89.0,0.0,24.0,19.0,0.0,0.0,1.0,0.0,2.0,4.0,37.0,97.0,0.0,0.0,0.0,6.0,0.0,52.0,4.0,0.0,3.0,31.0,1.0,0.0,164.0,9.0,829
17031240800,1.0,63.0,190.0,63.0,2.0,104.0,0.0,18.0,14.0,0.0,1.0,1.0,0.0,0.0,3.0,25.0,96.0,0.0,0.0,0.0,7.0,0.0,51.0,0.0,0.0,9.0,10.0,3.0,0.0,124.0,11.0,796
17031240900,3.0,164.0,472.0,92.0,6.0,258.0,0.0,66.0,46.0,0.0,3.0,8.0,2.0,3.0,9.0,97.0,440.0,0.0,0.0,1.0,17.0,0.0,123.0,12.0,0.0,27.0,139.0,14.0,3.0,464.0,19.0,2488
17031241000,8.0,193.0,475.0,226.0,2.0,281.0,0.0,140.0,37.0,3.0,2.0,9.0,2.0,2.0,17.0,65.0,327.0,0.0,0.0,0.0,19.0,0.0,155.0,21.0,0.0,31.0,74.0,8.0,1.0,380.0,36.0,2514
17031241100,4.0,138.0,495.0,208.0,10.0,386.0,0.0,61.0,58.0,3.0,6.0,2.0,5.0,2.0,14.0,100.0,250.0,0.0,0.0,0.0,22.0,0.0,168.0,48.0,0.0,30.0,124.0,6.0,1.0,502.0,23.0,2666
17031241200,0.0,77.0,156.0,143.0,3.0,150.0,0.0,22.0,29.0,0.0,0.0,2.0,0.0,1.0,2.0,52.0,36.0,0.0,0.0,0.0,10.0,0.0,42.0,8.0,0.0,11.0,59.0,8.0,0.0,402.0,9.0,1222
17031241300,1.0,22.0,67.0,121.0,4.0,118.0,0.0,15.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,63.0,14.0,0.0,0.0,0.0,1.0,0.0,28.0,1.0,0.0,2.0,63.0,3.0,1.0,344.0,3.0,891
17031241400,1.0,138.0,555.0,411.0,8.0,552.0,0.0,80.0,227.0,0.0,1.0,4.0,0.0,1.0,18.0,193.0,106.0,0.0,0.0,0.0,12.0,0.0,121.0,17.0,0.0,12.0,192.0,16.0,0.0,1648.0,10.0,4323
17031241500,2.0,87.0,214.0,233.0,4.0,347.0,0.0,53.0,155.0,0.0,0.0,5.0,0.0,1.0,12.0,133.0,61.0,0.0,0.0,0.0,0.0,4.0,79.0,59.0,0.0,8.0,123.0,7.0,1.0,1055.0,5.0,2648
17031241600,2.0,81.0,238.0,194.0,4.0,355.0,0.0,35.0,87.0,0.0,0.0,4.0,2.0,0.0,16.0,176.0,75.0,0.0,0.0,0.0,8.0,0.0,65.0,4.0,0.0,9.0,104.0,4.0,2.0,909.0,9.0,2383
17031242000,6.0,103.0,274.0,184.0,7.0,391.0,0.0,56.0,76.0,0.0,3.0,0.0,1.0,0.0,8.0,105.0,124.0,0.0,0.0,0.0,10.0,0.0,113.0,1.0,0.0,9.0,60.0,8.0,1.0,738.0,11.0,2289
17031242100,1.0,120.0,214.0,200.0,5.0,299.0,0.0,15.0,66.0,0.0,0.0,1.0,0.0,1.0,6.0,101.0,67.0,0.0,0.0,0.0,3.0,0.0,75.0,6.0,0.0,10.0,73.0,6.0,2.0,658.0,8.0,1937
17031242200,1.0,57.0,149.0,256.0,2.0,218.0,0.0,17.0,49.0,2.0,1.0,6.0,0.0,2.0,3.0,80.0,64.0,0.0,0.0,0.0,13.0,0.0,57.0,0.0,0.0,5.0,53.0,4.0,1.0,514.0,1.0,1555
17031242300,1.0,47.0,111.0,244.0,3.0,188.0,0.0,24.0,57.0,0.0,0.0,0.0,0.0,0.0,6.0,98.0,18.0,0.0,0.0,0.0,2.0,0.0,67.0,5.0,0.0,2.0,65.0,7.0,1.0,492.0,5.0,1443
17031242400,1.0,141.0,330.0,128.0,10.0,182.0,0.0,44.0,62.0,0.0,1.0,1.0,4.0,1.0,6.0,73.0,139.0,0.0,0.0,0.0,3.0,0.0,75.0,0.0,0.0,17.0,65.0,16.0,1.0,592.0,19.0,1911
17031242500,3.0,84.0,203.0,117.0,6.0,176.0,0.0,44.0,40.0,1.0,1.0,1.0,3.0,2.0,11.0,80.0,100.0,0.0,0.0,0.0,5.0,0.0,74.0,3.0,0.0,7.0,57.0,10.0,1.0,408.0,11.0,1448
17031242600,7.0,243.0,537.0,249.0,8.0,380.0,1.0,97.0,71.0,1.0,1.0,6.0,2.0,0.0,14.0,152.0,293.0,0.0,0.0,1.0,14.0,0.0,193.0,4.0,0.0,34.0,101.0,10.0,0.0,651.0,28.0,3098
17031242700,8.0,89.0,286.0,51.0,6.0,132.0,0.0,37.0,22.0,3.0,0.0,2.0,0.0,2.0,3.0,48.0,177.0,0.0,0.0,0.0,5.0,0.0,70.0,0.0,0.0,3.0,35.0,3.0,1.0,169.0,10.0,1162
17031242800,2.0,21.0,75.0,83.0,0.0,121.0,0.0,4.0,21.0,0.0,0.0,0.0,1.0,0.0,1.0,80.0,52.0,0.0,0.0,0.0,3.0,0.0,36.0,0.0,0.0,3.0,31.0,6.0,0.0,316.0,7.0,863
17031242900,7.0,42.0,98.0,127.0,2.0,162.0,0.0,12.0,30.0,0.0,0.0,2.0,0.0,0.0,2.0,84.0,33.0,0.0,0.0,0.0,5.0,0.0,38.0,0.0,0.0,2.0,32.0,5.0,0.0,282.0,6.0,971
17031243000,1.0,50.0,106.0,103.0,1.0,139.0,0.0,33.0,57.0,0.0,1.0,0.0,1.0,1.0,3.0,73.0,23.0,0.0,0.0,0.0,3.0,0.0,40.0,1.0,0.0,6.0,39.0,3.0,1.0,713.0,9.0,1407
17031243100,2.0,32.0,122.0,98.0,4.0,165.0,0.0,14.0,38.0,0.0,1.0,1.0,0.0,0.0,2.0,74.0,39.0,0.0,0.0,0.0,8.0,0.0,42.0,1.0,0.0,3.0,27.0,1.0,1.0,284.0,5.0,964
17031243200,3.0,72.0,166.0,64.0,1.0,195.0,0.0,17.0,41.0,1.0,5.0,1.0,0.0,0.0,6.0,57.0,47.0,0.0,0.0,0.0,4.0,0.0,43.0,0.0,0.0,5.0,46.0,4.0,1.0,397.0,7.0,1183
17031243300,1.0,54.0,125.0,95.0,3.0,259.0,0.0,25.0,56.0,0.0,1.0,3.0,0.0,1.0,5.0,81.0,62.0,0.0,0.0,0.0,4.0,0.0,31.0,1.0,0.0,6.0,43.0,4.0,1.0,466.0,6.0,1333
