GEOID,ARSON,ASSAULT,BATTERY,BURGLARY,CONCEALED CARRY LICENSE VIOLATION,CRIM SEXUAL ASSAULT,CRIMINAL DAMAGE,CRIMINAL SEXUAL ASSAULT,CRIMINAL TRESPASS,DECEPTIVE PRACTICE,GAMBLING,HOMICIDE,HUMAN TRAFFICKING,INTERFERENCE WITH PUBLIC OFFICER,INTIMIDATION,KIDNAPPING,LIQUOR LAW VIOLATION,MOTOR VEHICLE THEFT,NARCOTICS,NON - CRIMINAL,NON-CRIMINAL,NON-CRIMINAL (SUBJECT SPECIFIED),OBSCENITY,OFFENSE INVOLVING CHILDREN,OTHER NARCOTIC VIOLATION,OTHER OFFENSE,PROSTITUTION,PUBLIC INDECENCY,PUBLIC PEACE VIOLATION,ROBBERY,SEX OFFENSE,STALKING,THEFT,WEAPONS VIOLATION,TOTAL
17031831600,4.0,125.0,328.0,96.0,0.0,8.0,238.0,1.0,29.0,140.0,0.0,3.0,1.0,4.0,1.0,2.0,0.0,98.0,36.0,0.0,0.0,0.0,0.0,18.0,0.0,140.0,0.0,0.0,6.0,47.0,10.0,1.0,415.0,9.0,1760
17031831700,1.0,58.0,108.0,53.0,0.0,10.0,112.0,0.0,18.0,104.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,37.0,32.0,0.0,0.0,0.0,2.0,4.0,0.0,49.0,1.0,0.0,2.0,38.0,4.0,1.0,753.0,2.0,1393
17031831800,9.0,84.0,254.0,159.0,0.0,7.0,219.0,0.0,44.0,91.0,4.0,3.0,0.0,1.0,0.0,0.0,3.0,91.0,70.0,0.0,0.0,0.0,0.0,12.0,0.0,96.0,0.0,0.0,5.0,50.0,10.0,2.0,419.0,8.0,1641
17031831900,0.0,15.0,34.0,64.0,0.0,2.0,63.0,0.0,17.0,60.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,27.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,22.0,0.0,0.0,4.0,20.0,4.0,0.0,241.0,3.0,587
17031832000,5.0,74.0,466.0,65.0,0.0,20.0,136.0,0.0,72.0,153.0,0.0,0.0,0.0,13.0,0.0,0.0,21.0,46.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,49.0,1.0,1.0,33.0,87.0,5.0,0.0,579.0,11.0,1888
17031832100,0.0,53.0,151.0,78.0,0.0,18.0,113.0,2.0,30.0,75.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,29.0,11.0,0.0,0.0,0.0,0.0,2.0,0.0,32.0,1.0,0.0,7.0,41.0,3.0,3.0,298.0,0.0,951
17031832200,0.0,21.0,73.0,101.0,0.0,5.0,96.0,0.0,19.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,29.0,1.0,0.0,3.0,36.0,1.0,2.0,300.0,0.0,823
17031832300,1.0,58.0,155.0,86.0,0.0,2.0,168.0,0.0,21.0,124.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,74.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,3.0,30.0,0.0,0.0,818.0,1.0,1585
17031832400,5.0,39.0,144.0,103.0,0.0,3.0,119.0,1.0,20.0,69.0,0.0,5.0,0.0,1.0,0.0,0.0,4.0,54.0,13.0,0.0,0.0,0.0,0.0,2.0,0.0,50.0,0.0,1.0,5.0,46.0,8.0,0.0,301.0,12.0,1005
17031832500,1.0,66.0,163.0,92.0,0.0,8.0,204.0,2.0,50.0,165.0,0.0,1.0,0.0,0.0,2.0,2.0,6.0,45.0,17.0,0.0,0.0,0.0,0.0,5.0,0.0,53.0,1.0,0.0,3.0,41.0,7.0,0.0,942.0,2.0,1878
17031832600,7.0,48.0,103.0,114.0,0.0,6.0,153.0,0.0,45.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,43.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,36.0,0.0,0.0,4.0,57.0,4.0,1.0,921.0,2.0,1745
17031832900,0.0,17.0,46.0,37.0,0.0,5.0,50.0,0.0,8.0,48.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,18.0,5.0,0.0,0.0,0.0,3.0,1.0,0.0,28.0,0.0,0.0,1.0,36.0,5.0,0.0,154.0,1.0,465
17031833000,0.0,168.0,520.0,165.0,0.0,20.0,563.0,2.0,62.0,389.0,0.0,2.0,0.0,9.0,3.0,1.0,7.0,266.0,28.0,0.0,0.0,0.0,1.0,12.0,0.0,109.0,1.0,0.0,6.0,173.0,13.0,2.0,2957.0,7.0,5486
17031833100,1.0,139.0,302.0,140.0,2.0,16.0,275.0,1.0,48.0,409.0,1.0,0.0,0.0,2.0,1.0,2.0,6.0,149.0,20.0,0.0,0.0,0.0,0.0,6.0,0.0,164.0,0.0,0.0,22.0,91.0,5.0,5.0,1261.0,3.0,3071
17031833300,1.0,47.0,104.0,42.0,0.0,12.0,83.0,0.0,12.0,81.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,37.0,7.0,0.0,0.0,0.0,0.0,4.0,0.0,34.0,0.0,0.0,5.0,41.0,4.0,1.0,204.0,1.0,725
17031833900,5.0,253.0,589.0,115.0,0.0,12.0,266.0,0.0,48.0,57.0,1.0,4.0,0.0,16.0,1.0,3.0,3.0,55.0,115.0,0.0,0.0,0.0,1.0,49.0,0.0,193.0,1.0,0.0,24.0,77.0,4.0,1.0,321.0,50.0,2264
17031834000,3.0,243.0,624.0,129.0,0.0,18.0,326.0,0.0,129.0,204.0,4.0,9.0,0.0,24.0,2.0,7.0,1.0,91.0,275.0,0.0,0.0,0.0,0.0,31.0,0.0,164.0,0.0,0.0,22.0,183.0,9.0,0.0,388.0,69.0,2955
17031834200,4.0,407.0,1100.0,277.0,1.0,28.0,542.0,1.0,136.0,269.0,1.0,10.0,0.0,25.0,1.0,5.0,2.0,178.0,274.0,0.0,0.0,0.0,1.0,33.0,0.0,365.0,0.0,0.0,23.0,240.0,10.0,4.0,1146.0,80.0,5163
17031834300,12.0,344.0,710.0,264.0,0.0,28.0,499.0,1.0,107.0,207.0,1.0,12.0,0.0,13.0,3.0,3.0,2.0,187.0,178.0,0.0,0.0,0.0,1.0,41.0,0.0,299.0,0.0,0.0,20.0,202.0,14.0,2.0,709.0,90.0,3949
17031834400,2.0,149.0,368.0,231.0,0.0,8.0,289.0,0.0,43.0,111.0,1.0,5.0,0.0,11.0,1.0,5.0,0.0,92.0,39.0,0.0,0.0,0.0,1.0,11.0,0.0,144.0,0.0,0.0,9.0,120.0,8.0,3.0,384.0,25.0,2060
17031834500,0.0,106.0,333.0,102.0,0.0,8.0,175.0,1.0,21.0,76.0,0.0,5.0,1.0,4.0,0.0,0.0,1.0,77.0,73.0,0.0,0.0,0.0,0.0,12.0,0.0,106.0,0.0,0.0,7.0,76.0,5.0,2.0,215.0,33.0,1439
17031834600,10.0,273.0,735.0,114.0,0.0,18.0,315.0,0.0,92.0,188.0,4.0,23.0,0.0,19.0,1.0,0.0,0.0,130.0,229.0,0.0,0.0,0.0,1.0,17.0,0.0,178.0,0.0,0.0,28.0,196.0,7.0,4.0,545.0,85.0,3212
17031834700,3.0,227.0,688.0,107.0,5.0,20.0,246.0,0.0,60.0,78.0,2.0,18.0,1.0,26.0,1.0,3.0,2.0,100.0,258.0,0.0,0.0,0.0,1.0,14.0,0.0,241.0,26.0,0.0,27.0,101.0,6.0,3.0,387.0,100.0,2751
17031834800,3.0,256.0,544.0,103.0,3.0,20.0,233.0,1.0,36.0,88.0,4.0,9.0,0.0,14.0,2.0,2.0,0.0,83.0,125.0,0.0,0.0,0.0,1.0,23.0,0.0,187.0,20.0,0.0,16.0,114.0,6.0,2.0,327.0,60.0,2282
17031834900,4.0,227.0,687.0,146.0,4.0,19.0,343.0,0.0,39.0,75.0,10.0,9.0,0.0,25.0,2.0,2.0,3.0,93.0,199.0,0.0,0.0,0.0,1.0,26.0,0.0,190.0,0.0,0.0,24.0,118.0,6.0,1.0,362.0,116.0,2731
17031835000,6.0,323.0,891.0,246.0,0.0,13.0,422.0,1.0,98.0,192.0,11.0,15.0,0.0,35.0,0.0,1.0,2.0,170.0,343.0,0.0,1.0,0.0,1.0,37.0,0.0,339.0,6.0,0.0,49.0,221.0,14.0,4.0,627.0,88.0,4156
17031835100,5.0,150.0,427.0,131.0,0.0,13.0,270.0,0.0,50.0,89.0,3.0,18.0,0.0,9.0,2.0,3.0,3.0,131.0,168.0,0.0,0.0,0.0,0.0,25.0,0.0,205.0,1.0,0.0,24.0,106.0,7.0,2.0,332.0,35.0,2209
17031835200,1.0,48.0,127.0,72.0,0.0,9.0,134.0,1.0,17.0,52.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,35.0,33.0,0.0,0.0,0.0,0.0,5.0,0.0,60.0,12.0,0.0,4.0,29.0,0.0,0.0,204.0,5.0,852
17031835500,4.0,160.0,342.0,75.0,0.0,7.0,182.0,0.0,23.0,96.0,0.0,7.0,0.0,5.0,0.0,1.0,1.0,90.0,96.0,0.0,0.0,0.0,0.0,8.0,0.0,84.0,0.0,0.0,8.0,78.0,6.0,1.0,268.0,37.0,1579
17031835600,5.0,185.0,431.0,46.0,0.0,15.0,242.0,0.0,107.0,88.0,1.0,5.0,1.0,30.0,6.0,2.0,0.0,98.0,150.0,1.0,0.0,1.0,1.0,51.0,0.0,138.0,0.0,0.0,13.0,122.0,6.0,2.0,592.0,56.0,2395
17031835700,0.0,25.0,67.0,6.0,0.0,0.0,44.0,0.0,7.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,23.0,0.0,0.0,1.0,24.0,1.0,0.0,55.0,5.0,308
17031835800,0.0,75.0,196.0,70.0,0.0,6.0,142.0,0.0,22.0,70.0,0.0,4.0,0.0,5.0,0.0,0.0,1.0,74.0,73.0,0.0,0.0,0.0,2.0,6.0,0.0,82.0,7.0,0.0,8.0,67.0,2.0,0.0,230.0,18.0,1160
17031835900,0.0,199.0,573.0,88.0,0.0,17.0,315.0,0.0,47.0,115.0,0.0,10.0,1.0,8.0,0.0,0.0,0.0,108.0,98.0,0.0,0.0,0.0,1.0,27.0,0.0,139.0,2.0,0.0,15.0,136.0,7.0,2.0,421.0,48.0,2377
17031836000,1.0,118.0,298.0,79.0,0.0,2.0,182.0,0.0,16.0,65.0,2.0,3.0,0.0,2.0,1.0,2.0,1.0,76.0,68.0,0.0,0.0,0.0,0.0,9.0,0.0,110.0,0.0,0.0,10.0,82.0,3.0,1.0,297.0,18.0,1446
17031836100,2.0,273.0,743.0,87.0,0.0,12.0,300.0,0.0,41.0,80.0,6.0,12.0,0.0,12.0,0.0,1.0,2.0,60.0,138.0,0.0,0.0,0.0,3.0,31.0,0.0,155.0,6.0,0.0,29.0,130.0,8.0,2.0,341.0,36.0,2510
17031836200,0.0,29.0,81.0,23.0,0.0,24.0,91.0,0.0,4.0,52.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36.0,10.0,0.0,0.0,0.0,0.0,7.0,0.0,49.0,0.0,0.0,1.0,16.0,7.0,0.0,281.0,2.0,714
17031836300,0.0,29.0,54.0,39.0,0.0,2.0,86.0,0.0,13.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,7.0,0.0,0.0,0.0,0.0,4.0,0.0,50.0,0.0,0.0,4.0,34.0,1.0,2.0,131.0,1.0,505
17031836400,2.0,134.0,252.0,68.0,0.0,7.0,204.0,0.0,38.0,96.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,77.0,30.0,0.0,0.0,0.0,2.0,10.0,0.0,141.0,0.0,0.0,4.0,40.0,5.0,1.0,356.0,21.0,1494
17031836500,4.0,86.0,214.0,24.0,1.0,10.0,138.0,0.0,32.0,60.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,59.0,10.0,0.0,0.0,0.0,1.0,5.0,0.0,79.0,0.0,0.0,2.0,36.0,3.0,0.0,214.0,6.0,987
17031836600,7.0,205.0,544.0,101.0,0.0,14.0,233.0,0.0,50.0,116.0,7.0,5.0,0.0,19.0,0.0,0.0,0.0,132.0,632.0,0.0,0.0,0.0,0.0,27.0,0.0,153.0,0.0,1.0,34.0,144.0,8.0,0.0,473.0,34.0,2939
17031836700,3.0,247.0,564.0,67.0,0.0,5.0,308.0,1.0,69.0,86.0,17.0,11.0,0.0,14.0,1.0,1.0,2.0,141.0,582.0,1.0,0.0,0.0,0.0,27.0,0.0,151.0,0.0,0.0,16.0,122.0,2.0,3.0,448.0,75.0,2964
17031836800,4.0,211.0,852.0,107.0,4.0,23.0,309.0,2.0,96.0,109.0,7.0,21.0,0.0,30.0,2.0,0.0,6.0,127.0,599.0,0.0,0.0,0.0,2.0,32.0,0.0,209.0,0.0,0.0,44.0,174.0,9.0,1.0,454.0,106.0,3540
17031836900,2.0,108.0,331.0,39.0,0.0,8.0,154.0,0.0,57.0,48.0,3.0,2.0,0.0,17.0,0.0,2.0,2.0,32.0,322.0,0.0,0.0,0.0,0.0,7.0,0.0,71.0,14.0,0.0,7.0,63.0,6.0,0.0,211.0,23.0,1529
17031837000,6.0,199.0,547.0,74.0,0.0,7.0,198.0,1.0,53.0,61.0,7.0,4.0,0.0,18.0,2.0,2.0,0.0,106.0,311.0,0.0,0.0,0.0,1.0,18.0,0.0,149.0,57.0,0.0,15.0,109.0,5.0,1.0,308.0,30.0,2289
17031837100,4.0,140.0,419.0,103.0,0.0,9.0,205.0,2.0,36.0,70.0,2.0,5.0,0.0,7.0,1.0,2.0,1.0,93.0,189.0,0.0,0.0,0.0,0.0,16.0,0.0,118.0,0.0,0.0,9.0,112.0,9.0,3.0,381.0,19.0,1955
17031837300,4.0,263.0,669.0,56.0,0.0,14.0,275.0,0.0,177.0,52.0,13.0,9.0,0.0,22.0,3.0,0.0,0.0,110.0,650.0,0.0,0.0,0.0,1.0,25.0,0.0,197.0,0.0,0.0,33.0,134.0,6.0,2.0,303.0,69.0,3087
17031837400,3.0,174.0,544.0,85.0,1.0,16.0,202.0,2.0,26.0,79.0,0.0,13.0,0.0,6.0,1.0,1.0,0.0,101.0,296.0,0.0,0.0,0.0,0.0,12.0,0.0,172.0,11.0,0.0,9.0,107.0,7.0,2.0,373.0,46.0,2289
17031837800,7.0,266.0,570.0,179.0,1.0,9.0,500.0,0.0,125.0,261.0,3.0,7.0,0.0,6.0,2.0,0.0,6.0,196.0,120.0,0.0,0.0,0.0,0.0,15.0,0.0,149.0,4.0,0.0,19.0,282.0,13.0,2.0,1051.0,33.0,3826
17031838000,0.0,205.0,396.0,61.0,1.0,10.0,289.0,0.0,35.0,86.0,1.0,3.0,0.0,6.0,1.0,1.0,1.0,105.0,125.0,0.0,2.0,0.0,1.0,13.0,0.0,128.0,0.0,0.0,21.0,112.0,6.0,4.0,466.0,18.0,2097
17031838100,3.0,183.0,376.0,46.0,0.0,17.0,155.0,1.0,63.0,132.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,76.0,56.0,0.0,1.0,0.0,0.0,6.0,0.0,104.0,0.0,0.0,17.0,72.0,11.0,0.0,702.0,12.0,2040
17031838200,0.0,119.0,324.0,42.0,0.0,35.0,180.0,1.0,38.0,119.0,0.0,0.0,3.0,1.0,5.0,1.0,0.0,87.0,47.0,0.0,0.0,0.0,0.0,14.0,0.0,153.0,0.0,0.0,14.0,59.0,16.0,2.0,601.0,9.0,1870
17031838300,0.0,81.0,225.0,33.0,0.0,7.0,119.0,0.0,21.0,68.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,51.0,27.0,0.0,0.0,0.0,1.0,10.0,1.0,57.0,0.0,0.0,6.0,40.0,4.0,1.0,537.0,3.0,1302
17031838600,4.0,157.0,475.0,39.0,1.0,9.0,182.0,0.0,49.0,40.0,3.0,7.0,0.0,27.0,0.0,1.0,0.0,52.0,572.0,0.0,0.0,0.0,0.0,11.0,0.0,115.0,0.0,0.0,22.0,80.0,3.0,3.0,166.0,67.0,2085
17031838700,10.0,442.0,1623.0,203.0,3.0,36.0,612.0,1.0,203.0,176.0,36.0,27.0,0.0,51.0,1.0,1.0,6.0,214.0,1447.0,1.0,0.0,0.0,0.0,47.0,0.0,430.0,2.0,0.0,84.0,236.0,12.0,4.0,557.0,250.0,6715
17031838800,8.0,280.0,565.0,86.0,2.0,9.0,297.0,0.0,153.0,128.0,0.0,6.0,0.0,18.0,0.0,3.0,0.0,100.0,109.0,0.0,0.0,0.0,0.0,38.0,0.0,166.0,1.0,0.0,19.0,61.0,10.0,2.0,876.0,54.0,2991
17031839000,0.0,147.0,390.0,72.0,0.0,19.0,203.0,1.0,70.0,479.0,0.0,1.0,0.0,6.0,2.0,2.0,7.0,92.0,55.0,0.0,1.0,0.0,0.0,14.0,1.0,114.0,0.0,0.0,18.0,123.0,15.0,2.0,1660.0,10.0,3504
17031839100,1.0,945.0,1751.0,203.0,0.0,42.0,817.0,2.0,613.0,3019.0,0.0,4.0,0.0,21.0,12.0,4.0,14.0,201.0,194.0,0.0,3.0,0.0,1.0,17.0,1.0,588.0,5.0,7.0,174.0,601.0,67.0,16.0,9941.0,21.0,19285
17031839200,1.0,133.0,372.0,48.0,0.0,13.0,246.0,0.0,98.0,148.0,0.0,4.0,1.0,2.0,1.0,2.0,0.0,117.0,28.0,0.0,0.0,0.0,0.0,13.0,0.0,87.0,0.0,1.0,15.0,125.0,7.0,3.0,567.0,18.0,2050
17031839500,1.0,102.0,226.0,38.0,0.0,8.0,92.0,0.0,70.0,74.0,1.0,0.0,0.0,5.0,1.0,2.0,0.0,37.0,90.0,0.0,0.0,0.0,0.0,4.0,0.0,43.0,0.0,0.0,5.0,96.0,5.0,1.0,411.0,12.0,1324
17031839600,0.0,179.0,350.0,34.0,0.0,10.0,145.0,0.0,75.0,152.0,0.0,1.0,0.0,3.0,1.0,3.0,0.0,53.0,122.0,0.0,0.0,0.0,1.0,11.0,0.0,103.0,0.0,0.0,17.0,89.0,4.0,1.0,581.0,19.0,1954
17031839700,5.0,110.0,198.0,113.0,1.0,2.0,189.0,0.0,24.0,79.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,55.0,33.0,0.0,0.0,0.0,0.0,7.0,0.0,97.0,0.0,0.0,9.0,26.0,6.0,1.0,255.0,5.0,1219
17031839800,2.0,50.0,104.0,44.0,0.0,0.0,94.0,0.0,22.0,48.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,31.0,11.0,0.0,0.0,0.0,0.0,3.0,0.0,35.0,0.0,0.0,4.0,18.0,3.0,2.0,211.0,3.0,691
17031839900,4.0,74.0,128.0,89.0,0.0,5.0,165.0,0.0,18.0,107.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,50.0,25.0,0.0,0.0,0.0,0.0,3.0,0.0,70.0,0.0,0.0,2.0,24.0,3.0,1.0,269.0,7.0,1048
17031840000,2.0,24.0,47.0,35.0,0.0,3.0,78.0,1.0,20.0,31.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,29.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,4.0,0.0,0.0,22.0,2.0,0.0,125.0,3.0,458
17031840100,2.0,32.0,60.0,44.0,0.0,2.0,80.0,1.0,7.0,41.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.0,9.0,0.0,1.0,0.0,0.0,6.0,0.0,22.0,1.0,0.0,0.0,14.0,5.0,0.0,112.0,2.0,473
17031840200,1.0,50.0,117.0,50.0,0.0,3.0,136.0,0.0,22.0,49.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,32.0,24.0,0.0,0.0,0.0,0.0,5.0,0.0,43.0,2.0,0.0,6.0,44.0,6.0,0.0,329.0,13.0,938
17031840300,6.0,74.0,208.0,91.0,0.0,7.0,196.0,0.0,21.0,50.0,0.0,4.0,1.0,4.0,0.0,1.0,2.0,77.0,115.0,0.0,0.0,0.0,1.0,14.0,0.0,74.0,0.0,0.0,12.0,47.0,2.0,0.0,212.0,23.0,1242
17031840400,5.0,87.0,193.0,67.0,2.0,4.0,174.0,1.0,39.0,90.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,64.0,44.0,0.0,0.0,0.0,1.0,10.0,0.0,55.0,7.0,0.0,8.0,38.0,4.0,3.0,528.0,9.0,1438
17031840700,2.0,165.0,420.0,93.0,0.0,15.0,249.0,1.0,72.0,94.0,0.0,4.0,0.0,2.0,2.0,0.0,3.0,90.0,79.0,0.0,1.0,0.0,0.0,22.0,0.0,112.0,3.0,1.0,27.0,105.0,14.0,1.0,538.0,36.0,2151
17031840800,8.0,87.0,225.0,54.0,0.0,4.0,88.0,0.0,13.0,61.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,51.0,60.0,0.0,0.0,0.0,0.0,10.0,0.0,79.0,0.0,0.0,18.0,41.0,6.0,1.0,162.0,21.0,1001
17031841000,0.0,113.0,327.0,51.0,1.0,18.0,215.0,0.0,73.0,175.0,0.0,7.0,0.0,5.0,1.0,0.0,4.0,93.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,10.0,0.0,9.0,77.0,10.0,1.0,620.0,13.0,1937
17031841100,1.0,108.0,316.0,138.0,0.0,10.0,221.0,0.0,71.0,159.0,1.0,1.0,0.0,7.0,3.0,1.0,5.0,112.0,63.0,0.0,1.0,0.0,0.0,7.0,0.0,55.0,2.0,0.0,7.0,246.0,10.0,1.0,857.0,14.0,2417
17031841200,5.0,162.0,355.0,77.0,0.0,11.0,270.0,0.0,38.0,67.0,0.0,5.0,0.0,5.0,1.0,1.0,2.0,112.0,85.0,0.0,0.0,0.0,0.0,10.0,0.0,113.0,0.0,0.0,25.0,69.0,3.0,0.0,294.0,46.0,1756
17031841300,3.0,165.0,344.0,76.0,1.0,12.0,212.0,1.0,50.0,90.0,0.0,1.0,0.0,3.0,1.0,0.0,5.0,88.0,70.0,1.0,0.0,0.0,0.0,13.0,0.0,103.0,1.0,0.0,10.0,52.0,10.0,0.0,425.0,27.0,1764
17031841400,3.0,103.0,390.0,89.0,0.0,11.0,243.0,0.0,36.0,46.0,4.0,2.0,0.0,3.0,0.0,0.0,0.0,59.0,239.0,0.0,0.0,0.0,0.0,17.0,0.0,73.0,0.0,0.0,20.0,130.0,7.0,0.0,252.0,44.0,1771
17031841500,9.0,307.0,946.0,127.0,2.0,13.0,360.0,0.0,123.0,117.0,23.0,12.0,0.0,25.0,1.0,3.0,5.0,93.0,852.0,0.0,0.0,0.0,0.0,32.0,0.0,263.0,0.0,0.0,37.0,139.0,11.0,2.0,377.0,111.0,3990
17031841600,5.0,85.0,223.0,46.0,1.0,4.0,126.0,0.0,30.0,45.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,47.0,132.0,1.0,1.0,0.0,2.0,15.0,0.0,71.0,0.0,0.0,10.0,67.0,1.0,0.0,101.0,17.0,1042
17031841700,3.0,92.0,309.0,68.0,0.0,4.0,144.0,0.0,36.0,58.0,0.0,2.0,0.0,6.0,0.0,1.0,4.0,52.0,82.0,0.0,0.0,0.0,0.0,12.0,0.0,76.0,2.0,0.0,18.0,107.0,3.0,0.0,229.0,18.0,1326
17031841800,4.0,215.0,549.0,96.0,0.0,20.0,315.0,0.0,120.0,128.0,1.0,9.0,1.0,21.0,4.0,3.0,0.0,94.0,131.0,0.0,1.0,0.0,0.0,67.0,1.0,210.0,1.0,0.0,18.0,112.0,12.0,3.0,307.0,47.0,2490
17031841900,1.0,470.0,723.0,88.0,1.0,34.0,345.0,2.0,438.0,625.0,0.0,1.0,1.0,5.0,14.0,2.0,3.0,160.0,102.0,1.0,1.0,0.0,0.0,19.0,0.0,331.0,1.0,0.0,19.0,220.0,22.0,4.0,3116.0,22.0,6771
17031842000,2.0,84.0,223.0,32.0,0.0,3.0,91.0,0.0,52.0,127.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,51.0,51.0,0.0,0.0,0.0,0.0,1.0,0.0,53.0,0.0,0.0,7.0,94.0,1.0,2.0,335.0,7.0,1218
17031842100,15.0,437.0,1042.0,239.0,0.0,25.0,440.0,1.0,65.0,144.0,7.0,10.0,0.0,31.0,1.0,3.0,4.0,210.0,307.0,0.0,0.0,1.0,0.0,55.0,1.0,332.0,4.0,0.0,29.0,194.0,13.0,3.0,675.0,79.0,4367
17031842200,5.0,185.0,471.0,98.0,1.0,11.0,373.0,0.0,80.0,447.0,0.0,4.0,0.0,8.0,2.0,4.0,6.0,153.0,54.0,0.0,2.0,0.0,0.0,13.0,0.0,150.0,0.0,0.0,18.0,88.0,18.0,2.0,2477.0,16.0,4686
17031842300,0.0,108.0,287.0,118.0,0.0,12.0,353.0,0.0,30.0,186.0,0.0,4.0,0.0,1.0,1.0,0.0,9.0,167.0,20.0,0.0,0.0,0.0,0.0,8.0,0.0,72.0,1.0,0.0,6.0,87.0,2.0,2.0,1656.0,3.0,3133
17031842400,5.0,419.0,875.0,179.0,2.0,23.0,488.0,0.0,253.0,417.0,0.0,16.0,0.0,22.0,1.0,4.0,0.0,183.0,239.0,0.0,0.0,0.0,0.0,28.0,0.0,244.0,0.0,0.0,44.0,285.0,19.0,6.0,1855.0,86.0,5693
17031842500,3.0,184.0,515.0,86.0,0.0,8.0,225.0,0.0,122.0,63.0,0.0,11.0,0.0,17.0,0.0,1.0,0.0,55.0,78.0,0.0,0.0,0.0,0.0,27.0,0.0,159.0,1.0,0.0,17.0,88.0,11.0,2.0,236.0,40.0,1949
17031842600,2.0,203.0,389.0,100.0,0.0,8.0,281.0,0.0,55.0,172.0,0.0,7.0,0.0,17.0,0.0,0.0,4.0,144.0,105.0,0.0,0.0,0.0,0.0,9.0,0.0,111.0,4.0,0.0,14.0,99.0,10.0,2.0,891.0,14.0,2641
17031842800,14.0,201.0,474.0,121.0,0.0,8.0,325.0,0.0,30.0,128.0,0.0,11.0,0.0,14.0,6.0,6.0,4.0,159.0,211.0,0.0,0.0,0.0,0.0,24.0,0.0,165.0,102.0,0.0,12.0,144.0,16.0,3.0,516.0,52.0,2746
17031842900,6.0,241.0,601.0,56.0,0.0,18.0,252.0,0.0,144.0,172.0,5.0,13.0,1.0,11.0,2.0,2.0,0.0,108.0,182.0,0.0,0.0,0.0,0.0,127.0,0.0,145.0,0.0,0.0,10.0,84.0,24.0,2.0,808.0,30.0,3044
17031843000,10.0,416.0,1051.0,186.0,1.0,27.0,501.0,0.0,268.0,156.0,22.0,16.0,0.0,50.0,1.0,1.0,8.0,186.0,2124.0,0.0,1.0,0.0,2.0,37.0,0.0,373.0,159.0,0.0,70.0,318.0,13.0,3.0,763.0,130.0,6893
17031843100,4.0,194.0,723.0,76.0,2.0,25.0,224.0,0.0,47.0,64.0,5.0,8.0,0.0,19.0,1.0,0.0,0.0,79.0,440.0,0.0,0.0,0.0,0.0,17.0,0.0,154.0,0.0,0.0,33.0,135.0,13.0,1.0,383.0,72.0,2719
17031843200,4.0,136.0,270.0,66.0,0.0,4.0,211.0,0.0,72.0,81.0,0.0,2.0,0.0,1.0,2.0,1.0,4.0,76.0,52.0,0.0,0.0,0.0,1.0,7.0,0.0,82.0,0.0,0.0,13.0,47.0,12.0,3.0,328.0,16.0,1491
17031843300,2.0,140.0,378.0,45.0,0.0,13.0,166.0,0.0,54.0,46.0,3.0,2.0,0.0,6.0,0.0,2.0,0.0,64.0,187.0,0.0,0.0,0.0,0.0,21.0,0.0,100.0,0.0,0.0,6.0,37.0,6.0,0.0,281.0,35.0,1594
17031843400,6.0,111.0,426.0,83.0,0.0,10.0,163.0,0.0,39.0,83.0,5.0,12.0,0.0,12.0,0.0,2.0,4.0,72.0,371.0,0.0,0.0,0.0,2.0,18.0,0.0,120.0,2.0,0.0,17.0,104.0,2.0,3.0,338.0,46.0,2051
