"GEOID","REGION","Year","Renters","Eviction_Filings","Evictions","Eviction_Filings_RR","Evictions_RR"
"34005702905","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,627,106,0,1.58,0
"34005702908","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,104,1,0,0.09,0
"34005704005","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,410,21,0,0.48,0
"34005702500","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,820,141,0,1.61,0
"34005981802","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,1,0,0,NA,NA
"34005703801","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,473,15,0,0.3,0
"34005704011","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,44,0,0,NA,NA
"34005701002","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,389,135,0,3.25,0
"34005701302","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,202,11,0,0.51,0
"34005700403","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,504,38,0,0.71,0
"34005702801","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,54,8,0,NA,NA
"34007607100","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,184,18,0,0.92,0
"34007601600","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,548,87,0,1.49,0
"34007606800","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,325,35,0,1.01,0
"34007606300","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,312,6,0,0.18,0
"34007609204","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,421,82,0,1.82,0
"34007608202","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,219,55,0,2.35,0
"34007609201","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,528,41,0,0.73,0
"34007605800","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,172,12,0,0.65,0
"34007607200","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,851,95,0,1.05,0
"34007606700","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,828,203,0,2.3,0
"34007605300","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,200,48,0,2.25,0
"34007608211","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,824,96,0,1.09,0
"34007607801","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,1675,443,0,2.48,0
"34007603601","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,171,10,0,0.55,0
"34007606000","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,374,16,0,0.4,0
"34007609203","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,476,31,0,0.61,0
"34007602601","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,132,10,0,0.71,0
"34007601900","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,630,135,0,2.01,0
"34007610800","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,369,32,0,0.81,0
"34007602000","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,1276,526,0,3.86,0
"34007610900","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,673,17,0,0.24,0
"34007611200","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,366,110,1,2.82,0.1
"34007603602","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,18,1,0,NA,NA
"34007603902","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,837,53,1,0.59,0.04
"34007609202","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,557,91,0,1.53,0
"34007608302","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,1096,285,0,2.44,0
"34007603302","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,350,54,0,1.45,0
"34007601500","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,1533,398,0,2.43,0
"34007608503","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,628,325,0,4.85,0
"34007610300","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,803,68,1,0.79,0.05
"34007611300","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,295,48,0,1.52,0
"34007608205","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,43,5,0,NA,NA
"34007607504","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,35,2,0,NA,NA
"34007601102","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,973,114,0,1.1,0
"34007601101","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,514,69,0,1.26,0
"34007600700","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,303,79,0,2.44,0
"34007605100","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,166,14,0,0.79,0
"34007610600","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,533,11,0,0.19,0
"34007608700","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,632,38,0,0.56,0
"34007608210","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,882,346,0,3.67,0
"34007603700","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,515,90,0,1.64,0
"34007607502","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,582,23,0,0.37,0
"34007603303","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,775,81,0,0.98,0
"34007603301","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,1111,155,0,1.31,0
"34007603603","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,38,0,0,NA,NA
"34007606200","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,255,9,0,0.33,0
"34007607506","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,722,58,0,0.75,0
"34007601700","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,1165,154,0,1.24,0
"34007608903","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,41,2,0,NA,NA
"34007611600","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,1500,341,0,2.13,0
"34007608209","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,797,346,0,4.07,0
"34007600200","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,411,107,0,2.44,0
"34007607505","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,59,5,0,NA,NA
"34007603400","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,636,46,0,0.68,0
"34007607600","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,70,3,0,NA,NA
"34007607701","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,1788,543,0,2.84,0
"34007608304","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,887,102,0,1.08,0
"34007605200","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,209,51,0,2.29,0
"34007603507","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,602,10,0,0.16,0
"34007607507","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,2232,238,0,1,0
"34007604700","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,107,23,0,2.01,0
"34007603503","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,30,1,0,NA,NA
"34007607000","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,847,48,0,0.53,0
"34007607401","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,387,71,0,1.72,0
"34007608303","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,394,86,0,2.04,0
"34007607802","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,198,60,0,2.84,0
"34007611100","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,512,75,0,1.37,0
"34007603800","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,327,28,0,0.8,0
"34007608404","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,370,46,0,1.16,0
"34007606600","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,421,47,0,1.05,0
"34007608904","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,52,3,0,NA,NA
"34007603901","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,843,89,0,0.99,0
"34007607702","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,973,216,0,2.08,0
"34007601000","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,828,213,0,2.41,0
"34007605900","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,220,4,0,0.17,0
"34007608001","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,721,64,0,0.83,0
"34007601400","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,764,177,0,2.17,0
"34007600400","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,667,76,0,1.07,0
"34007604300","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,648,22,0,0.32,0
"34007604200","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,784,64,0,0.76,0
"34007611700","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,301,43,0,1.34,0
"34007607402","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,230,28,0,1.14,0
"34007607300","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,524,128,0,2.29,0
"34007601800","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,211,49,0,2.18,0
"34007605700","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,464,21,0,0.42,0
"34007607503","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,590,27,0,0.43,0
"34007609000","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,127,19,0,1.4,0
"34007610500","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,498,92,0,1.73,0
"34007600900","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,966,126,0,1.22,0
"34007606100","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,202,4,0,0.19,0
"34007608402","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,78,4,0,NA,NA
"34007607900","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,190,26,0,1.28,0
"34007603506","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,125,2,0,0.15,0
"34007602602","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,297,42,0,1.32,0
"34007608401","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,63,6,0,NA,NA
"34007603501","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,495,60,0,1.14,0
"34007611400","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,145,21,0,1.36,0
"34007601200","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,1000,339,0,3.18,0
"34007602902","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,373,61,0,1.53,0
"34007603100","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,682,84,0,1.15,0
"34007602503","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,147,21,0,1.34,0
"34007600800","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,1423,176,1,1.16,0.03
"34007608206","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,97,5,0,NA,NA
"34007601300","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,1088,151,0,1.3,0
"34007608504","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,949,166,0,1.64,0
"34007610400","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,739,154,0,1.95,0
"34007602901","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,262,16,0,0.57,0
"34007605602","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,299,31,0,0.97,0
"34007603002","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,377,31,0,0.77,0
"34007603505","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,83,5,0,NA,NA
"34007605400","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,266,9,0,0.32,0
"34007611000","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,1050,170,0,1.52,0
"34007611500","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,188,12,0,0.6,0
"34007608800","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,605,52,0,0.81,0
"34007604400","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,396,11,0,0.26,0
"34007603504","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,53,4,0,NA,NA
"34007608600","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,839,114,0,1.27,0
"34007604600","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,463,36,0,0.73,0
"34007603200","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,1120,130,0,1.09,0
"34007606500","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,347,34,0,0.92,0
"34007609205","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,470,100,0,1.99,0
"34007609103","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,315,40,0,1.19,0
"34007603001","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,230,29,0,1.18,0
"34007604100","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,366,73,0,1.87,0
"34007608403","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,288,59,0,1.92,0
"34007608901","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,400,33,0,0.77,0
"34007606400","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,123,2,0,0.15,0
"34015500701","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,434,54,0,1.17,0
"34015500800","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,100,5,0,0.47,0
"34015501608","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,380,123,0,3.03,0
"34015501201","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,83,6,0,NA,NA
"34015501204","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,55,1,0,NA,NA
"34015502200","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,431,69,0,1.5,0
"34015501203","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,121,2,0,0.15,0
"34015501702","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,89,3,0,NA,NA
"34015502300","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,376,26,0,0.65,0
"34015501403","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,448,27,0,0.56,0
"34015500201","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,131,18,0,1.29,0
"34015500300","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,214,24,0,1.05,0
"34015501208","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,266,9,0,0.32,0
"34015501102","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,948,85,0,0.84,0
"34015501302","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,425,20,0,0.44,0
"34015501603","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,706,81,0,1.07,0
"34015502002","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,222,17,0,0.72,0
"34015501206","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,527,30,0,0.53,0
"34015501101","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,820,204,0,2.33,0
"34015500202","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,533,84,0,1.48,0
"34015501107","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,132,3,0,0.21,0
"34015500205","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,274,56,0,1.91,0
"34015502400","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,185,9,0,0.46,0
"34015500500","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,378,21,0,0.52,0
"34015501003","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,447,73,0,1.53,0
"34015501001","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,230,48,0,1.95,0
"34015501900","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,200,11,0,0.52,0
"34015501405","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,146,5,0,0.32,0
"34015501106","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,242,62,0,2.4,0
"34015500400","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,1020,167,0,1.53,0
"34015501800","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,128,7,0,0.51,0
"34015501213","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,289,5,0,0.16,0
"34015501701","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,127,8,0,0.59,0
"34015501301","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,312,20,0,0.6,0
"34015500100","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,683,125,0,1.71,0
"34015501703","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,287,35,0,1.14,0
"34015500703","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,47,2,0,NA,NA
"34015500600","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,344,36,0,0.98,0
"34015501704","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,224,14,0,0.59,0
"34015501609","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,120,60,0,4.68,0
"34015500204","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,1211,110,0,0.85,0
"34015501209","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,1404,200,0,1.33,0
"34015501104","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,170,45,0,2.48,0
"34015500900","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,112,2,0,0.17,0
"34015501606","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,244,21,0,0.81,0
"34015501205","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,141,11,0,0.73,0
"34015501002","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,1219,114,0,0.88,0
"34015501105","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,708,84,0,1.11,0
"34015501605","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,301,20,0,0.62,0
"34015501303","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,356,15,0,0.39,0
"34015502100","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,63,7,0,NA,NA
"34015502001","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,269,12,0,0.42,0
"34015500203","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,536,59,0,1.03,0
"34015501604","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,738,86,0,1.09,0
"34015501500","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,776,74,0,0.89,0
"34015501404","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,455,14,0,0.29,0
"34015501210","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,39,3,0,NA,NA
"34015501202","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,38,4,0,NA,NA
"34015500702","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,188,6,0,0.3,0
"34015501103","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,214,16,0,0.7,0
"34015501402","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,631,118,0,1.75,0
"34015501406","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,843,108,0,1.2,0
"34015501212","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,235,18,0,0.72,0
"34033020900","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,198,18,0,0.85,0
"34033021700","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,394,52,0,1.24,0
"34033021202","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,199,24,0,1.13,0
"34033021000","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,187,1,0,0.05,0
"34033020500","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,413,35,0,0.79,0
"34033020700","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,299,19,0,0.6,0
"34033021101","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,138,74,0,5.02,0
"34033020200","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,402,69,0,1.61,0
"34033021400","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,383,29,0,0.71,0
"34033021300","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,117,6,0,0.48,0
"34033021600","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,547,48,0,0.82,0
"34033020400","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,588,109,0,1.74,0
"34033022202","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,64,4,0,NA,NA
"34033020100","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,102,4,0,0.37,0
"34033022201","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,144,5,0,0.33,0
"34033021201","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,148,4,0,0.25,0
"34033021102","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,229,26,0,1.06,0
"34033990000","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,0,0,0,NA,NA
"34033020300","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,731,157,0,2.01,0
"34033021500","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,235,37,0,1.47,0
"34033020800","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,597,37,0,0.58,0
"34033020600","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,188,20,0,1,0
"34033022000","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,602,159,0,2.47,0
"34033021900","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,426,104,0,2.29,0
"34033022100","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,457,146,0,2.99,0
"42101021700","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,516,12,7,0.22,0.5
"42101016702","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,675,67,25,0.93,1.36
"42101002802","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,906,13,7,0.13,0.28
"42101021100","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,403,19,10,0.44,0.91
"42101000700","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,1817,35,15,0.18,0.3
"42101026600","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,488,31,12,0.6,0.9
"42101025900","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,648,57,20,0.82,1.13
"42101024700","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,788,83,44,0.99,2.05
"42101038600","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,151,3,3,0.19,0.73
"42101025400","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,637,89,47,1.31,2.71
"42101980500","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,0,0,0,NA,NA
"42101010700","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,967,107,52,1.04,1.97
"42101035302","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,678,127,51,1.75,2.76
"42101004201","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,596,26,12,0.41,0.74
"42101000100","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,1728,25,16,0.14,0.34
"42101980300","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,1,19,10,NA,NA
"42101031402","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,598,35,21,0.55,1.29
"42101025500","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,369,15,6,0.38,0.6
"42101014500","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,454,100,35,2.06,2.83
"42101004202","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,405,14,12,0.32,1.09
"42101002100","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,410,14,9,0.32,0.81
"42101030700","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,884,86,42,0.91,1.74
"42101011200","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,817,76,30,0.87,1.35
"42101028800","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,633,61,37,0.9,2.14
"42101000600","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,679,12,4,0.17,0.22
"42101027000","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,436,82,32,1.76,2.69
"42101039000","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,1194,117,45,0.92,1.38
"42101024200","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,989,143,66,1.35,2.45
"42101006200","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,508,83,50,1.53,3.61
"42101001101","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,1567,17,6,0.1,0.14
"42101024400","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,549,65,39,1.11,2.61
"42101023700","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,1388,85,37,0.57,0.98
"42101023600","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,430,61,25,1.33,2.13
"42101027600","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,738,83,40,1.05,1.99
"42101036900","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,882,37,11,0.39,0.46
"42101032600","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,822,68,37,0.77,1.65
"42101034200","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,901,26,21,0.27,0.85
"42101027200","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,718,21,5,0.27,0.26
"42101009100","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,1341,43,16,0.3,0.44
"42101014300","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,318,7,5,0.21,0.58
"42101980900","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,18,0,0,NA,NA
"42101028000","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,738,95,46,1.21,2.29
"42101008302","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,831,123,67,1.39,2.96
"42101030800","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,417,25,13,0.56,1.14
"42101015200","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,1340,267,59,1.87,1.61
